Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Papírový voják,7/31/2019,20:30,7/31/2019,23:13,False,"Alexej German ml. / Rusko, Nizozemsko 2008 / 118 min. / 15 let / 35mm
https://www.csfd.cz/film/213778-papirovy-vojak/prehled/
https://www.imdb.com/title/tt1284576/?ref_=nm_flmg_dr_7
https://program.lfs.cz/detail/?film=Paper-Soldier","Uherské Hradiště, Kino Hvězda"
Donchuáni,7/28/2019,20:30,7/28/2019,22:07,False,"Jean-Pierre Mocky / Francie 1959 / 77 min. / 15 let / HD file
https://www.csfd.cz/film/40852-les-dragueurs/galerie/?type=1
https://www.imdb.com/title/tt0052759/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=The-Dredgers","Uherské Hradiště, Kino Hvězda"
"Když chci, tak písknu",7/27/2019,15:00,7/27/2019,17:19,False,"Florin Șerban / Rumunsko, Švédsko 2010 / 94 min. / 15 let / HD file
https://www.csfd.cz/film/279187-kdyz-chci-tak-pisknu/prehled/
https://www.imdb.com/title/tt1590024/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=If-I-Want-To-Whistle%2c-I-Whistle","Uherské Hradiště, Klub kultury 1"
"Když chci, tak písknu",8/1/2019,11:00,8/1/2019,12:44,False,"Florin Șerban / Rumunsko, Švédsko 2010 / 94 min. / 15 let / HD file
https://www.csfd.cz/film/279187-kdyz-chci-tak-pisknu/prehled/
https://www.imdb.com/title/tt1590024/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=If-I-Want-To-Whistle%2c-I-Whistle","Uherské Hradiště, Kino Hvězda"
První generace,7/26/2019,21:00,7/26/2019,22:24,False,"Československo / 74 min. / HD file
https://program.lfs.cz/detail/?film=First-Generation","Uherské Hradiště, Reduta 1"
První generace,8/1/2019,9:30,8/1/2019,10:54,False,"Československo / 74 min. / HD file
https://program.lfs.cz/detail/?film=First-Generation","Uherské Hradiště, Reduta 1"
Diskuzní panel: Být v obraze,7/30/2019,10:00,7/30/2019,12:00,False,"120 min.
https://program.lfs.cz/detail/?film=Panel-Discussion--Be-in-the-Picture","Uherské Hradiště, Klub kultury 2"
Ozvěny festivalu Fotojatka,8/3/2019,10:30,8/3/2019,12:00,False,"90 min.
https://program.lfs.cz/detail/?film=Ozv%c4%9bny-festivalu-Fotojatka","Uherské Hradiště, Respekt stan"
Harakiri Czurakami,7/29/2019,17:30,7/29/2019,19:00,False,"90 min.
https://program.lfs.cz/detail/?film=Harakiri-Czurakami","Uherské Hradiště, Divadelní/literární stan"
Loverboy,7/27/2019,21:30,7/27/2019,23:54,False,"Cătălin Mitulescu / Rumunsko, Švédsko, Srbsko 2011 / 99 min. / 15 let / DCP
https://www.csfd.cz/film/311326-loverboy/prehled/
https://www.imdb.com/title/tt1895466/?ref_=nm_flmg_prd_5
https://program.lfs.cz/detail/?film=Loverboy","Uherské Hradiště, Sportovní hala"
Loverboy,7/31/2019,15:30,7/31/2019,17:19,False,"Cătălin Mitulescu / Rumunsko, Švédsko, Srbsko 2011 / 99 min. / 15 let / DCP
https://www.csfd.cz/film/311326-loverboy/prehled/
https://www.imdb.com/title/tt1895466/?ref_=nm_flmg_prd_5
https://program.lfs.cz/detail/?film=Loverboy","Uherské Hradiště, Sportovní hala"
Vodník,7/31/2019,10:00,7/31/2019,14:10,False,"Viktor Tauš / Česká republika 2019 / 205 min. / 15 let / DCP
https://www.csfd.cz/film/497823-vodnik/prehled/
https://program.lfs.cz/detail/?film=Monsters-of-the-Shore","Uherské Hradiště, Klub kultury 1"
400 let útrum: Metaphor-City,7/26/2019,19:00,7/26/2019,19:45,False,"45 min.
https://program.lfs.cz/detail/?film=400-let-%c3%batrum--Metaphor-City","Uherské Hradiště, Divadelní/literární stan"
Radana Korená uvádí,8/4/2019,13:00,8/4/2019,15:10,False,"120 min.
https://program.lfs.cz/detail/?film=Radana-Koren%c3%a1-presents","Uherské Hradiště, Kino Hvězda"
Annina válka,7/28/2019,8:30,7/28/2019,9:55,False,"Alexej Fedorčenko / Rusko, Litva 2018 / 75 min. / DCP
https://www.csfd.cz/film/580780-vojna-anny/prehled/
https://www.imdb.com/title/tt7817024/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Anna%c2%b4s-War","Uherské Hradiště, Slovácké divadlo"
Annina válka,8/3/2019,20:30,8/3/2019,21:55,False,"Alexej Fedorčenko / Rusko, Litva 2018 / 75 min. / DCP
https://www.csfd.cz/film/580780-vojna-anny/prehled/
https://www.imdb.com/title/tt7817024/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Anna%c2%b4s-War","Uherské Hradiště, Slovácké divadlo"
Swingová tančírna,8/2/2019,20:00,8/2/2019,23:00,False,"180 min.
https://program.lfs.cz/detail/?film=Swingov%c3%a1-tan%c4%8d%c3%adrna","Uherské Hradiště, Divadelní/literární stan"
Tančící jestřáb,7/28/2019,21:00,7/28/2019,22:48,False,"Grzegorz Królikiewicz / Polsko 1977 / 98 min. / 18 let / 35mm
https://www.csfd.cz/film/112136-tancici-jestrab/filmoteka/
https://www.imdb.com/title/tt0076796/?ref_=nm_flmg_dr_29
https://program.lfs.cz/detail/?film=The-Dancing-Hawk","Uherské Hradiště, Reduta 1"
Svět patří nám,7/29/2019,23:30,7/30/2019,1:13,False,"Martin Frič / Československo 1937 / 93 min. / 35mm
https://www.csfd.cz/film/3161-svet-patri-nam/prehled/
https://www.imdb.com/title/tt0169282/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-World-Belongs-to-Us","Uherské Hradiště, Reduta 1"
Svět patří nám,8/2/2019,15:00,8/2/2019,16:43,False,"Martin Frič / Československo 1937 / 93 min. / 35mm
https://www.csfd.cz/film/3161-svet-patri-nam/prehled/
https://www.imdb.com/title/tt0169282/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-World-Belongs-to-Us","Uherské Hradiště, Kino Mír"
Planet Dark: Hrůza v Čechách,7/28/2019,13:00,7/28/2019,14:30,False,"90 min.
https://program.lfs.cz/detail/?film=Planet-Dark--Hr%c5%afza-v-%c4%8cech%c3%a1ch","Uherské Hradiště, Respekt stan"
Brave New VR Worlds: Legenda jménem Baobab,7/29/2019,11:00,7/29/2019,11:40,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/29/2019,14:30,7/29/2019,15:10,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/29/2019,18:00,7/29/2019,18:40,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/30/2019,11:00,7/30/2019,11:40,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/30/2019,14:30,7/30/2019,15:10,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/31/2019,11:00,7/31/2019,11:40,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/31/2019,14:30,7/31/2019,15:10,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Legenda jménem Baobab,7/31/2019,17:00,7/31/2019,17:40,False,"40 min.
https://program.lfs.cz/detail/?film=The-Legend-Called-Baobab","Uherské Hradiště, Reduta 2: VR Kino"
U konce s dechem,7/28/2019,11:30,7/28/2019,13:20,False,"Jean-Luc Godard / Francie 1960 / 90 min. / DCP
https://www.csfd.cz/film/32453-u-konce-s-dechem/prehled/
https://www.imdb.com/title/tt0053472/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Breathless","Uherské Hradiště, Klub kultury 1"
U konce s dechem,7/31/2019,8:30,7/31/2019,10:20,False,"Jean-Luc Godard / Francie 1960 / 90 min. / DCP
https://www.csfd.cz/film/32453-u-konce-s-dechem/prehled/
https://www.imdb.com/title/tt0053472/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Breathless","Uherské Hradiště, Slovácké divadlo"
Čest a sláva,7/27/2019,11:30,7/27/2019,13:41,False,"Hynek Bočan / Československo 1968 / 86 min. / 35mm
https://www.csfd.cz/film/805-cest-a-slava/prehled/
https://www.imdb.com/title/tt0062786/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Honour-and-Glory","Uherské Hradiště, Reduta 1"
Čest a sláva,7/31/2019,21:00,7/31/2019,22:36,False,"Hynek Bočan / Československo 1968 / 86 min. / 35mm
https://www.csfd.cz/film/805-cest-a-slava/prehled/
https://www.imdb.com/title/tt0062786/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Honour-and-Glory","Uherské Hradiště, Reduta 1"
DJs Ira + Husha (Bassta Fidli Crew / UH),8/2/2019,23:23,8/3/2019,3:23,False,"240 min.
https://program.lfs.cz/detail/?film=DJs-Ira-%2b-Husha-(Bassta-Fidli-Crew-%2f-UH)","Uherské Hradiště, Klub Mír"
DJ Marie Pravda (Praha),7/31/2019,23:23,8/1/2019,3:23,False,"240 min.
https://program.lfs.cz/detail/?film=DJ-Marie-Pravda-(Praha)","Uherské Hradiště, Klub Mír"
Uličníci,7/26/2019,17:00,7/26/2019,17:18,False,"François Truffaut / Francie 1957 / 18 min. / DCP
https://www.csfd.cz/film/9089-ulicnici/prehled/
https://www.imdb.com/title/tt0050714/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Mischief-Makers","Uherské Hradiště, Kino Hvězda"
Manželské etudy: Nová generace,7/31/2019,22:00,7/31/2019,23:31,False,"Hana Třeštíková / Česká republika 2019 / 91 min. / DCP
https://www.csfd.cz/film/342868-manzelske-etudy-nova-generace/prehled/
https://www.imdb.com/title/tt10515216/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Marriage-Stories--The-New-Generation","Uherské Hradiště, innogy letní kino Masarykovo nám."
Skrz naskrz,7/27/2019,23:30,7/28/2019,0:50,False,"Grzegorz Królikiewicz / Polsko 1973 / 70 min. / 18 let / 35mm
https://www.csfd.cz/film/197209-skrz-naskrz/komentare/
https://www.imdb.com/title/tt0071889/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Through-and-Through","Uherské Hradiště, Reduta 1"
"Vojtěch, řečený sirotek",8/3/2019,21:30,8/3/2019,22:50,False,"Zdeněk Tyc / Československo 1989 / 80 min. / HD file
https://www.csfd.cz/film/9198-vojtech-receny-sirotek/prehled/
https://www.imdb.com/title/tt0065188/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Vojt%c4%9bch%2c-Called-Orphan","Uherské Hradiště, Letní kino Smetanovy sady"
"Sbohem, Filipíno",7/30/2019,23:00,7/31/2019,1:06,False,"Jacques Rozier / Francie, Itálie 1962 / 106 min. / 15 let / DVD
https://www.csfd.cz/film/109907-adieu-philippine/prehled/
https://www.imdb.com/title/tt0143088/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Farewell%2c-Philippine","Uherské Hradiště, Kino Hvězda"
"Sbohem, Filipíno",8/3/2019,11:30,8/3/2019,13:26,False,"Jacques Rozier / Francie, Itálie 1962 / 106 min. / 15 let / DVD
https://www.csfd.cz/film/109907-adieu-philippine/prehled/
https://www.imdb.com/title/tt0143088/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Farewell%2c-Philippine","Uherské Hradiště, Reduta 1"
Girls in film,7/28/2019,11:00,7/28/2019,12:30,False,"90 min.
https://program.lfs.cz/detail/?film=Girls-in-film","Uherské Hradiště, Respekt stan"
Netečný krasavec,8/1/2019,12:00,8/1/2019,12:28,False,"Jacques Demy / Francie 1957 / 28 min. / HD file
https://www.csfd.cz/film/160764-le-bel-indifferent/komentare/
https://www.imdb.com/title/tt0336016/?ref_=nv_sr_2?ref_=nv_sr_2
https://program.lfs.cz/detail/?film=Indifferent-Adonis","Uherské Hradiště, Sportovní hala"
Divadlo Koráb Brno: Princezna na hrášku,7/31/2019,14:00,7/31/2019,15:30,False,"90 min.
https://program.lfs.cz/detail/?film=Divadlo-Kor%c3%a1b-Brno--Princezna-na-hr%c3%a1%c5%a1ku","Uherské Hradiště, Dětský/herní stan"
Workshop: Divadelní herectví (Radim Koráb),8/1/2019,10:30,8/1/2019,12:00,False,"90 min.
https://program.lfs.cz/detail/?film=Workshop--Divadeln%c3%ad-herectv%c3%ad-(Radim-Kor%c3%a1b)","Uherské Hradiště, Dětský/herní stan"
Workshop: Divadelní herectví (Radim Koráb),8/2/2019,10:30,8/2/2019,12:00,False,"90 min.
https://program.lfs.cz/detail/?film=Workshop--Divadeln%c3%ad-herectv%c3%ad-(Radim-Kor%c3%a1b)","Uherské Hradiště, Dětský/herní stan"
Workshop: Divadelní herectví (Radim Koráb),8/3/2019,10:30,8/3/2019,12:00,False,"90 min.
https://program.lfs.cz/detail/?film=Workshop--Divadeln%c3%ad-herectv%c3%ad-(Radim-Kor%c3%a1b)","Uherské Hradiště, Dětský/herní stan"
Úniková hra Fakescape,7/30/2019,17:30,7/30/2019,19:00,False,"90 min.
https://program.lfs.cz/detail/?film=Fakescape-Escape-Game","Uherské Hradiště, Reduta 3"
Studentské filmy: blok C,7/30/2019,17:00,7/30/2019,19:32,False,"Česká republika, Slovensko / 107 min. / HD file
https://program.lfs.cz/detail/?film=Student-Films--Block-C","Uherské Hradiště, Kino Mír"
"Hirošima, má láska",7/28/2019,15:30,7/28/2019,17:20,False,"Alain Resnais / Francie, Japonsko 1959 / 90 min. / 15 let / DCP
https://www.csfd.cz/film/71397-hirosima-ma-laska/prehled/
https://www.imdb.com/title/tt0052893/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Hiroshima%2c-My-Love","Uherské Hradiště, Sportovní hala"
"Hirošima, má láska",8/1/2019,21:30,8/1/2019,23:10,False,"Alain Resnais / Francie, Japonsko 1959 / 90 min. / 15 let / DCP
https://www.csfd.cz/film/71397-hirosima-ma-laska/prehled/
https://www.imdb.com/title/tt0052893/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Hiroshima%2c-My-Love","Uherské Hradiště, Sportovní hala"
Vracenky,7/29/2019,21:30,7/29/2019,23:00,False,"Jan Schmidt / Československo 1990 / 90 min. / HD file
https://www.csfd.cz/film/8130-vracenky/prehled/
https://www.imdb.com/title/tt0100890/?ref_=nv_sr_2?ref_=nv_sr_2
https://program.lfs.cz/detail/?film=Lenin%2c-Lord-and-Mother","Uherské Hradiště, Letní kino Smetanovy sady"
Lůzři,7/27/2019,17:30,7/27/2019,19:17,False,"Ivajlo Christov / Bulharsko 2015 / 97 min. / DCP
https://program.lfs.cz/detail/?film=Losers","Uherské Hradiště, Slovácké divadlo"
"„Bídnými ulicemi musí kráčet muž“: Raymond Chandler, Philip Marlowe a vývoj amerického filmu noir",7/29/2019,13:00,7/29/2019,14:30,False,"90 min.
https://program.lfs.cz/detail/?film=%e2%80%9eB%c3%addn%c3%bdmi-ulicemi-mus%c3%ad-kr%c3%a1%c4%8det-mu%c5%be%e2%80%9c--Raymond-Chandler%2c-Philip-Marlowe-a-v%c3%bdvoj-americk%c3%a9ho-filmu-noir","Uherské Hradiště, Respekt stan"
První akční hrdina,7/27/2019,15:30,7/27/2019,16:45,False,"Jan Haluza / Česká republika 2019 / 30 min. / 15 let / DCP
https://www.csfd.cz/film/516909-prvni-akcni-hrdina/prehled/
https://program.lfs.cz/detail/?film=First-Action-Hero","Uherské Hradiště, Sportovní hala"
První akční hrdina,8/3/2019,16:00,8/3/2019,17:15,False,"Jan Haluza / Česká republika 2019 / 30 min. / 15 let / DCP
https://www.csfd.cz/film/516909-prvni-akcni-hrdina/prehled/
https://program.lfs.cz/detail/?film=First-Action-Hero","Uherské Hradiště, Sportovní hala"
Giallo all’italiana čili spaghetti thriller,7/31/2019,15:00,7/31/2019,16:30,False,"2019 / 90 min.
https://program.lfs.cz/detail/?film=Giallo-All%e2%80%99Italiana-or-Spaghetti-Thriller","Uherské Hradiště, Klub kultury 2"
Šťastný to muž,7/28/2019,11:00,7/28/2019,14:14,False,"Lindsay Anderson / USA, Velká Británie 1973 / 184 min. / 15 let / DCP
https://www.csfd.cz/film/14696-stastny-to-muz/prehled/
https://www.imdb.com/title/tt0070464/?ref_=nm_flmg_dr_11
https://program.lfs.cz/detail/?film=O-Lucky-Man!","Uherské Hradiště, Slovácké divadlo"
Šťastný to muž,8/1/2019,11:30,8/1/2019,14:44,False,"Lindsay Anderson / USA, Velká Británie 1973 / 184 min. / 15 let / DCP
https://www.csfd.cz/film/14696-stastny-to-muz/prehled/
https://www.imdb.com/title/tt0070464/?ref_=nm_flmg_dr_11
https://program.lfs.cz/detail/?film=O-Lucky-Man!","Uherské Hradiště, Klub kultury 1"
Na střeše,7/27/2019,11:30,7/27/2019,13:52,False,"Jiří Mádl / Česká republika, Slovensko 2019 / 97 min. / DCP
https://www.csfd.cz/film/424840-na-strese/prehled/
https://www.imdb.com/title/tt7424056/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=On-the-Roof","Uherské Hradiště, Klub kultury 1"
Na střeše,8/2/2019,23:59,8/3/2019,1:36,False,"Jiří Mádl / Česká republika, Slovensko 2019 / 97 min. / DCP
https://www.csfd.cz/film/424840-na-strese/prehled/
https://www.imdb.com/title/tt7424056/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=On-the-Roof","Uherské Hradiště, innogy letní kino Masarykovo nám."
Divadelní představení: O Josefíně včelce a její křehké dušence,7/27/2019,14:00,7/27/2019,15:00,False,"60 min.
https://program.lfs.cz/detail/?film=Divadeln%c3%ad-p%c5%99edstaven%c3%ad--O-Josef%c3%adn%c4%9b-v%c4%8delce-a-jej%c3%ad-k%c5%99ehk%c3%a9-du%c5%a1ence","Uherské Hradiště, Dětský/herní stan"
Postel,7/27/2019,21:30,7/27/2019,23:00,False,"Oskar Reif / Česká republika, SRN 1998 / 90 min. / DVD
https://www.csfd.cz/film/33675-postel/prehled/
https://www.imdb.com/title/tt0138716/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Bed","Uherské Hradiště, Letní kino Smetanovy sady"
Filmová dílna: Vytvoř si vlastní fake news!,7/30/2019,13:30,7/30/2019,15:30,False,"120 min.
https://program.lfs.cz/detail/?film=Film-Workshop--Make-Your-Own-Fake-News!","Uherské Hradiště, Reduta 3"
Čas probuzení,7/31/2019,23:30,8/1/2019,1:41,False,"Penny Marshallová / USA 1990 / 121 min. / Blu-ray
https://www.csfd.cz/film/6490-cas-probuzeni/prehled/
https://www.imdb.com/title/tt0099077/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Awakenings","Uherské Hradiště, Reduta 1"
Čas probuzení,8/3/2019,20:30,8/3/2019,22:41,False,"Penny Marshallová / USA 1990 / 121 min. / Blu-ray
https://www.csfd.cz/film/6490-cas-probuzeni/prehled/
https://www.imdb.com/title/tt0099077/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Awakenings","Uherské Hradiště, Klub kultury 1"
HaDivadlo: Maloměšťáci,8/2/2019,19:00,8/2/2019,20:55,False,"115 min.
https://program.lfs.cz/detail/?film=HaDivadlo--Malom%c4%9b%c5%a1%c5%a5%c3%a1ci","Uherské Hradiště, Slovácké divadlo"
Časopis Host uvádí - Jan Němec: Možnosti milostného románu,7/31/2019,17:30,7/31/2019,19:00,False,"90 min.
https://program.lfs.cz/detail/?film=%c4%8casopis-Host-uv%c3%a1d%c3%ad---Jan-N%c4%9bmec--Mo%c5%benosti-milostn%c3%a9ho-rom%c3%a1nu","Uherské Hradiště, Divadelní/literární stan"
Pátrání po Langstonovi,7/27/2019,11:30,7/27/2019,12:25,False,"Isaac Julien / Velká Británie 1989 / 45 min. / 15 let / DVD
https://www.csfd.cz/film/425298-looking-for-langston/komentare/
https://www.imdb.com/title/tt0095545/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Looking-for-Langston","Uherské Hradiště, Kino Mír"
Pátrání po Langstonovi,7/31/2019,11:30,7/31/2019,12:25,False,"Isaac Julien / Velká Británie 1989 / 45 min. / 15 let / DVD
https://www.csfd.cz/film/425298-looking-for-langston/komentare/
https://www.imdb.com/title/tt0095545/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Looking-for-Langston","Uherské Hradiště, Kino Mír"
Outsider,7/29/2019,11:00,7/29/2019,13:18,False,"Adam Sikora / Polsko 2018 / 93 min. / DCP
https://www.csfd.cz/film/645753-autsajder/prehled/
https://www.imdb.com/title/tt8739208/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Outsider","Uherské Hradiště, Slovácké divadlo"
Outsider,8/1/2019,8:30,8/1/2019,10:13,False,"Adam Sikora / Polsko 2018 / 93 min. / DCP
https://www.csfd.cz/film/645753-autsajder/prehled/
https://www.imdb.com/title/tt8739208/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Outsider","Uherské Hradiště, Slovácké divadlo"
50. léta: Dětský film a komedie,7/27/2019,17:30,7/27/2019,19:36,False,"Československo / 116 min.
https://program.lfs.cz/detail/?film=1950s--Children%27s-Film-and-Comedy","Uherské Hradiště, Reduta 1"
50. léta: Dětský film a komedie,8/2/2019,9:00,8/2/2019,11:06,False,"Československo / 116 min.
https://program.lfs.cz/detail/?film=1950s--Children%27s-Film-and-Comedy","Uherské Hradiště, Reduta 1"
Vlkodlak,7/31/2019,23:30,8/1/2019,1:08,False,"Adrian Panek / Nizozemsko, Polsko, Německo 2018 / 88 min. / 18 let / DCP
https://www.csfd.cz/film/655440-vlkodlak/prehled/
https://www.imdb.com/title/tt7203520/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Werewolf","Uherské Hradiště, Kino Hvězda"
Vlkodlak,8/3/2019,23:30,8/4/2019,1:08,False,"Adrian Panek / Nizozemsko, Polsko, Německo 2018 / 88 min. / 18 let / DCP
https://www.csfd.cz/film/655440-vlkodlak/prehled/
https://www.imdb.com/title/tt7203520/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Werewolf","Uherské Hradiště, Kino Hvězda"
Monkey Business,7/27/2019,21:00,7/27/2019,22:30,False,"90 min.
https://program.lfs.cz/detail/?film=Monkey-Business","Uherské Hradiště, innogy letní kino Masarykovo nám."
Zámek,8/1/2019,18:00,8/1/2019,20:13,False,"Michael Haneke / Rakousko 1997 / 123 min. / DCP
https://www.csfd.cz/film/33750-zamek/prehled/
https://www.imdb.com/title/tt0120075/?ref_=nm_flmg_wr_10
https://program.lfs.cz/detail/?film=The-Castle","Uherské Hradiště, Klub kultury 1"
Videostop,7/27/2019,20:00,7/27/2019,21:30,False,"90 min.
https://program.lfs.cz/detail/?film=Videostop","Uherské Hradiště, Stan ČT"
Etika nakrúcania dokumentárneho filmu,7/30/2019,15:00,7/30/2019,16:30,False,"90 min.
https://program.lfs.cz/detail/?film=Etika-nakr%c3%bacania-dokument%c3%a1rneho-filmu","Uherské Hradiště, Respekt stan"
Mlýn a kříž,7/29/2019,20:30,7/29/2019,22:47,False,"Lech Majewski / Polsko, Švédsko 2011 / 92 min. / DCP
https://www.csfd.cz/film/285411-mlyn-a-kriz/prehled/
https://www.imdb.com/title/tt1324055/?ref_=nm_flmg_wr_4
https://program.lfs.cz/detail/?film=The-Mill-and-the-Cross","Uherské Hradiště, Kino Hvězda"
Vražedná lež,7/26/2019,23:30,7/27/2019,1:12,False,"William Wyler / USA 1936 / 92 min. / DVD
https://www.csfd.cz/film/9934-vrazedna-lez/prehled/
https://www.imdb.com/title/tt0028356/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=These-Three","Uherské Hradiště, Slovácké divadlo"
Vražedná lež,7/30/2019,8:30,7/30/2019,10:12,False,"William Wyler / USA 1936 / 92 min. / DVD
https://www.csfd.cz/film/9934-vrazedna-lez/prehled/
https://www.imdb.com/title/tt0028356/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=These-Three","Uherské Hradiště, Kino Hvězda"
"Osmý smysl (série 1, epizoda 10)",8/1/2019,18:00,8/1/2019,19:04,False,"Lana Wachowská, Lilly Wachowská / USA 2015 / 54 min. / 18 let / HD file
https://www.csfd.cz/film/350037-sense8/prehled/
https://www.imdb.com/title/tt2431438/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Sense8-(s1e10)","Uherské Hradiště, Reduta 1"
Současné TV vyprávění,7/30/2019,18:00,7/30/2019,19:30,False,"90 min.
https://program.lfs.cz/detail/?film=Sou%c4%8dasn%c3%a9-TV-vypr%c3%a1v%c4%9bn%c3%ad","Uherské Hradiště, Stan ČT"
Kdo jsou Češi?,7/31/2019,17:00,7/31/2019,18:30,False,"2019 / 90 min.
https://program.lfs.cz/detail/?film=Who-Are-the-Czechs%3f","Uherské Hradiště, Respekt stan"
Klimatická nouze a film,8/1/2019,16:00,8/1/2019,17:30,False,"90 min.
https://program.lfs.cz/detail/?film=Klimatick%c3%a1-nouze-a-film","Uherské Hradiště, Respekt stan"
Detektivní příběh,7/27/2019,9:00,7/27/2019,10:53,False,"William Wyler / USA 1951 / 103 min. / Blu-ray
https://www.csfd.cz/film/9890-detektivni-pribeh/prehled/
https://www.imdb.com/title/tt0043465/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Detective-Story","Uherské Hradiště, Reduta 1"
Detektivní příběh,7/30/2019,17:30,7/30/2019,19:23,False,"William Wyler / USA 1951 / 103 min. / Blu-ray
https://www.csfd.cz/film/9890-detektivni-pribeh/prehled/
https://www.imdb.com/title/tt0043465/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Detective-Story","Uherské Hradiště, Reduta 1"
Klec,8/2/2019,17:30,8/2/2019,19:42,False,"Jiří Strach / Česká republika 2019 / 87 min. / 15 let / DCP
https://www.csfd.cz/film/663379-klec/prehled/
https://www.imdb.com/title/tt10358822/?ref_=nv_sr_2?ref_=nv_sr_2
https://program.lfs.cz/detail/?film=The-Cage","Uherské Hradiště, Klub kultury 1"
Slavnostní zahájení,7/27/2019,19:00,7/27/2019,19:30,False,"30 min.
https://program.lfs.cz/detail/?film=Opening-Ceremony","Uherské Hradiště, Kino Hvězda"
Francouzská nová vlna v československém a polském plakátu,7/27/2019,15:00,7/27/2019,15:30,False,"30 min.
https://program.lfs.cz/detail/?film=Francouzsk%c3%a1-nov%c3%a1-vlna-v-%c4%8deskoslovensk%c3%a9m-a-polsk%c3%a9m-plak%c3%a1tu","Uherské Hradiště, Foyer kina Hvězda"
Filmové miniatury,7/31/2019,15:00,7/31/2019,16:30,False,"90 min.
https://program.lfs.cz/detail/?film=Filmov%c3%a9-miniatury","Uherské Hradiště, Respekt stan"
Večer Radia 1: DJs Eva Porating + Losko (Praha),7/28/2019,23:23,7/29/2019,3:23,False,"240 min.
https://program.lfs.cz/detail/?film=Ve%c4%8der-Radia-1--DJs-Eva-Porating-%2b-Losko-(Praha)","Uherské Hradiště, Klub Mír"
