Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Dizzcock + Bonus & Mary C,8/3/2017,21:00,8/3/2017,23:00,False,"120 min.
https://program.lfs.cz/detail/?film=Dizzcock-%2b-Bonus-%26-Mary-C","Uherské Hradiště, Klub Mír"
DJ Johana (Kazety),7/31/2017,23:59,8/1/2017,3:59,False,"240 min.
https://program.lfs.cz/detail/?film=DJ-Johana-(Kazety)","Uherské Hradiště, Klub Mír"
Dogshow,7/29/2017,16:00,7/29/2017,17:00,False,"60 min.
https://program.lfs.cz/detail/?film=Dogshow","Uherské Hradiště, Dětský stan"
Dramaturgie dokumentů ČT,7/31/2017,18:00,7/31/2017,19:30,False,"90 min.
https://program.lfs.cz/detail/?film=Dramaturgie-dokument%c5%af-%c4%8cT","Uherské Hradiště, Stan České televize"
Bubnovací workshop: „Budem s bubnem!“,7/31/2017,16:00,7/31/2017,17:00,False,"60 min.
https://program.lfs.cz/detail/?film=Drumming-workshop--%e2%80%9eBudem-s-bubnem!%e2%80%9c","Uherské Hradiště, Dětský stan"
Snadný prachy,8/1/2017,23:30,8/2/2017,1:44,False,"Daniél Espinosa / Švédsko, Německo, Dánsko 2010 / 124 min. / 15 let / Blu-ray
https://www.csfd.cz/film/273163-snadny-prachy/prehled/
http://www.imdb.com/title/tt1291652/combined
https://program.lfs.cz/detail/?film=Easy-Money","Uherské Hradiště, Slovácké divadlo"
Na hraně zítřka,8/4/2017,21:30,8/4/2017,23:40,False,"Doug Liman / USA, Kanada 2014 / 113 min. / 15 let / Blu-ray
https://www.csfd.cz/film/307556-na-hrane-zitrka/prehled/
http://www.imdb.com/title/tt1631867/combined
https://program.lfs.cz/detail/?film=Edge-of-Tomorrow","Uherské Hradiště, Sportovní hala"
Vystěhovalci,7/29/2017,11:30,7/29/2017,15:26,False,"Jan Troell / Švédsko 1971 / 191 min. / 35mm
https://www.csfd.cz/film/21671-vystehovalci/prehled/
http://www.imdb.com/title/tt0067919/combined
https://program.lfs.cz/detail/?film=Emigrants","Uherské Hradiště, Reduta"
Vystěhovalci,8/5/2017,11:30,8/5/2017,14:51,False,"Jan Troell / Švédsko 1971 / 191 min. / 35mm
https://www.csfd.cz/film/21671-vystehovalci/prehled/
http://www.imdb.com/title/tt0067919/combined
https://program.lfs.cz/detail/?film=Emigrants","Uherské Hradiště, Reduta"
Čarovný duben,7/31/2017,12:00,7/31/2017,13:39,False,"Mike Newell / Velká Británie 1991 / 89 min. / DVD
https://www.csfd.cz/film/22641-carovny-duben/prehled/
http://www.imdb.com/title/tt0101811/combined
https://program.lfs.cz/detail/?film=Enchanted-April","Uherské Hradiště, Sportovní hala"
Čarovný duben,8/5/2017,9:00,8/5/2017,10:39,False,"Mike Newell / Velká Británie 1991 / 89 min. / DVD
https://www.csfd.cz/film/22641-carovny-duben/prehled/
http://www.imdb.com/title/tt0101811/combined
https://program.lfs.cz/detail/?film=Enchanted-April","Uherské Hradiště, Reduta"
Eolomea,8/1/2017,11:00,8/1/2017,12:32,False,"Herrmann Zschoche / Německo, Bulharsko, SSSR 1972 / 82 min. / DCP
https://www.csfd.cz/film/119792-eolomea/komentare/
http://www.imdb.com/title/tt0068542/combined
https://program.lfs.cz/detail/?film=Eolomea","Uherské Hradiště, Slovácké divadlo"
Erik Johansson: Imagine,7/28/2017,18:00,7/28/2017,18:30,False,"30 min.
https://program.lfs.cz/detail/?film=Erik-Johansson--Imagine","Uherské Hradiště, Foyer kina Hvězda"
Za štěstím (Hudba: Ivo Kahánek),7/31/2017,14:30,7/31/2017,16:26,False,"Mauritz Stiller / Švédsko 1920 / 106 min. / 15 let / DCP
https://www.csfd.cz/film/155446-za-stestim/galerie/?type=1
http://www.imdb.com/title/tt0011157/combined
https://program.lfs.cz/detail/?film=Erotikon-(Music--Ivo-Kah%c3%a1nek)","Uherské Hradiště, Kino Hvězda"
Zpráva o Europě,8/5/2017,11:30,8/5/2017,13:10,False,"Sebastián Cordero / USA 2013 / 90 min. / HD file
https://www.csfd.cz/film/309312-zprava-o-europe/prehled/
http://www.imdb.com/title/tt2051879/combined
https://program.lfs.cz/detail/?film=Europa-Report","Uherské Hradiště, Klub kultury 1"
Horizont události,7/28/2017,23:30,7/29/2017,1:16,False,"Paul W.S. Anderson / Velká Británie, USA 1997 / 96 min. / 18 let / 35mm
https://www.csfd.cz/film/149-horizont-udalosti/prehled/
http://www.imdb.com/title/tt0119081/combined
https://program.lfs.cz/detail/?film=Event-Horizon","Uherské Hradiště, Kino Hvězda"
Horizont události,8/4/2017,9:30,8/4/2017,11:16,False,"Paul W.S. Anderson / Velká Británie, USA 1997 / 96 min. / 18 let / 35mm
https://www.csfd.cz/film/149-horizont-udalosti/prehled/
http://www.imdb.com/title/tt0119081/combined
https://program.lfs.cz/detail/?film=Event-Horizon","Uherské Hradiště, Sportovní hala"
Věčné okamžiky,7/29/2017,19:30,7/29/2017,22:25,False,"Jan Troell / Švédsko, Dánsko, Norsko, Finsko, Německo 2008 / 130 min. / 35mm
https://www.csfd.cz/film/251490-vecne-okamziky-marie-larssonove/prehled/
http://www.imdb.com/title/tt0961066/combined
https://program.lfs.cz/detail/?film=Everlasting-Moments","Uherské Hradiště, Kino Hvězda"
Věčné okamžiky,8/2/2017,9:30,8/2/2017,11:50,False,"Jan Troell / Švédsko, Dánsko, Norsko, Finsko, Německo 2008 / 130 min. / 35mm
https://www.csfd.cz/film/251490-vecne-okamziky-marie-larssonove/prehled/
http://www.imdb.com/title/tt0961066/combined
https://program.lfs.cz/detail/?film=Everlasting-Moments","Uherské Hradiště, Sportovní hala"
eXistenZ,7/30/2017,9:00,7/30/2017,10:43,False,"David Cronenberg / Kanada, Velká Británie, Francie 1999 / 93 min. / 15 let / DCP
https://www.csfd.cz/film/1787-existenz/prehled/
http://www.imdb.com/title/tt0120907/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=eXistenZ","Uherské Hradiště, Klub kultury 1"
eXistenZ,8/2/2017,20:30,8/2/2017,22:13,False,"David Cronenberg / Kanada, Velká Británie, Francie 1999 / 93 min. / 15 let / DCP
https://www.csfd.cz/film/1787-existenz/prehled/
http://www.imdb.com/title/tt0120907/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=eXistenZ","Uherské Hradiště, Slovácké divadlo"
Švédští hrdinové,7/31/2017,18:00,7/31/2017,20:48,False,"Daniel Bergman / Švédsko 1997 / 110 min. / 35mm
https://www.csfd.cz/film/41648-svenska-hjaltar/prehled/
http://www.imdb.com/title/tt0120252/combined
https://program.lfs.cz/detail/?film=Expectations","Uherské Hradiště, Sportovní hala"
"FAMU 70 –1. část: Učiliště, nebo vysoká škola?",7/29/2017,19:30,7/29/2017,21:00,False,"90 min.
https://program.lfs.cz/detail/?film=FAMU-70-%e2%80%93-Part-I","Uherské Hradiště, Respekt stan"
FAMU 70 – 2. část: FAMU jako hnízdo revoluce,7/30/2017,19:30,7/30/2017,21:00,False,"90 min.
https://program.lfs.cz/detail/?film=FAMU-70-%e2%80%93-Part-II","Uherské Hradiště, Respekt stan"
FAMU 70 – 3. část: Život po životě na FAMU,8/1/2017,17:30,8/1/2017,19:00,False,"90 min.
https://program.lfs.cz/detail/?film=FAMU-70-%e2%80%93-Part-III","Uherské Hradiště, Respekt stan"
FC Roma,8/2/2017,21:30,8/2/2017,22:46,False,"Rozálie Kohoutová, Tomáš Bojar / Česká republika 2016 / 76 min. / 15 let / HD file
https://www.csfd.cz/film/83596-fc-roma/prehled/
https://program.lfs.cz/detail/?film=FC-Roma","Uherské Hradiště, Městský fotbalový stadion Miroslava Valenty"
Upír z Feratu,7/31/2017,21:30,7/31/2017,23:22,False,"Juraj Herz / Československo 1981 / 90 min. / 15 let / 35mm
https://www.csfd.cz/film/4247-upir-z-feratu/prehled/
http://www.imdb.com/title/tt0083264/combined
https://program.lfs.cz/detail/?film=Ferat-Vampire","Uherské Hradiště, Letní kino Smetanovy sady"
Filip Teller a Pavol Seriš: Čecháčci a Čoboláci,7/31/2017,20:00,7/31/2017,21:30,False,"90 min.
https://program.lfs.cz/detail/?film=Filip-Teller-a-Pavol-Seri%c5%a1--%c4%8cech%c3%a1%c4%8dci-a-%c4%8cobol%c3%a1ci","Uherské Hradiště, Divadelní stan"
Filmová kritika v našich luzích a hájích,8/3/2017,13:30,8/3/2017,15:00,False,"90 min.
https://program.lfs.cz/detail/?film=Film-Criticism-in-Our-Woods-and-Fields","Uherské Hradiště, Respekt stan"
Metodika ve filmové výchově,8/3/2017,10:00,8/3/2017,13:00,False,"180 min.
https://program.lfs.cz/detail/?film=Film-Education-Methodics","Uherské Hradiště, Klub kultury 2"
Filmová pohádka – Šťastný smolař,7/30/2017,17:00,7/30/2017,18:37,False,"Jiří Strach / Česká republika, Slovensko 2012 / 97 min.
https://program.lfs.cz/detail/?film=Filmov%c3%a1-poh%c3%a1dka-%e2%80%93-%c5%a0%c5%a5astn%c3%bd-smola%c5%99","Uherské Hradiště, Dětský stan"
Filmová pohádka – Dvanáct měsíčků,8/5/2017,16:30,8/5/2017,18:07,False,"Karel Janák / Česká republika 2012 / 97 min.
https://program.lfs.cz/detail/?film=Filmov%c3%a1-poh%c3%a1dka-%e2%80%93-Dvan%c3%a1ct-m%c4%9bs%c3%ad%c4%8dk%c5%af","Uherské Hradiště, Dětský stan"
Filmová pohádka – Sněžný drak,8/3/2017,17:00,8/3/2017,18:30,False,"Eugen Sokolovský ml. / Česká republika 2013 / 90 min.
https://program.lfs.cz/detail/?film=Filmov%c3%a1-poh%c3%a1dka-%e2%80%93-Sn%c4%9b%c5%ben%c3%bd-drak","Uherské Hradiště, Dětský stan"
Filmová pohádka – Tajemství staré bambitky,8/1/2017,17:00,8/1/2017,18:26,False,"Ivo Macharáček / Česká republika 2011 / 86 min.
https://program.lfs.cz/detail/?film=Filmov%c3%a1-poh%c3%a1dka-%e2%80%93-Tajemstv%c3%ad-star%c3%a9-bambitky","Uherské Hradiště, Dětský stan"
Špína,8/1/2017,11:30,8/1/2017,13:42,False,"Tereza Nvotová / Slovensko, Česká republika 2017 / 87 min. / 15 let / DCP
https://www.csfd.cz/film/482800-spina/
http://www.imdb.com/title/tt6417014/combined
https://program.lfs.cz/detail/?film=Filthy","Uherské Hradiště, Klub kultury 1"
Špína,8/3/2017,9:00,8/3/2017,10:37,False,"Tereza Nvotová / Slovensko, Česká republika 2017 / 87 min. / 15 let / DCP
https://www.csfd.cz/film/482800-spina/
http://www.imdb.com/title/tt6417014/combined
https://program.lfs.cz/detail/?film=Filthy","Uherské Hradiště, Klub kultury 1"
Final Party: Tom Holič (live) & Eva Porating,8/5/2017,23:59,8/6/2017,3:59,False,"240 min.
https://program.lfs.cz/detail/?film=Final-Party--Tom-Holi%c4%8d-(live)-%26-Eva-Porating","Uherské Hradiště, Klub Mír"
Priorita,8/1/2017,14:30,8/1/2017,16:01,False,"Daniel Bergman / Švédsko 2002 / 46 min. / HD file
https://program.lfs.cz/detail/?film=First-Priority","Uherské Hradiště, Slovácké divadlo"
František Čáp,8/2/2017,17:00,8/2/2017,17:30,False,"30 min.
https://program.lfs.cz/detail/?film=Franti%c5%a1ek-%c4%8c%c3%a1p","Uherské Hradiště, Reduta"
Cesta Františka Čápa napříč Evropou,7/31/2017,13:30,7/31/2017,15:00,False,"90 min.
https://program.lfs.cz/detail/?film=Franti%c5%a1ek-%c4%8c%c3%a1p%27s-Journey-Throughout-Europe","Uherské Hradiště, Klub kultury 2"
Ošukej mě,7/29/2017,23:59,7/30/2017,1:26,False,"Virginie Despentes, Coralie Trinh Thi / Francie 2000 / 77 min. / 18 let / 35mm
https://www.csfd.cz/film/69747-fuck-me/prehled/
http://www.imdb.com/title/tt0249380/combined
https://program.lfs.cz/detail/?film=Fuck-Me","Uherské Hradiště, Sportovní hala"
Ošukej mě,8/5/2017,23:30,8/6/2017,0:57,False,"Virginie Despentes, Coralie Trinh Thi / Francie 2000 / 77 min. / 18 let / 35mm
https://www.csfd.cz/film/69747-fuck-me/prehled/
http://www.imdb.com/title/tt0249380/combined
https://program.lfs.cz/detail/?film=Fuck-Me","Uherské Hradiště, Kino Hvězda"
Future Gate,7/30/2017,15:30,7/30/2017,17:00,False,"90 min.
https://program.lfs.cz/detail/?film=Future-Gate","Uherské Hradiště, Respekt stan"
Galaktický expres 999,7/30/2017,11:30,7/30/2017,13:49,False,"Rintaro / Japonsko 1979 / 129 min. / 15 let / Blu-ray
https://www.csfd.cz/film/83127-galakticky-expres-999/prehled/
http://www.imdb.com/title/tt0080772/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Galaxy-Express-999","Uherské Hradiště, Kino Mír"
Galaktický expres 999,8/4/2017,18:00,8/4/2017,20:19,False,"Rintaro / Japonsko 1979 / 129 min. / 15 let / Blu-ray
https://www.csfd.cz/film/83127-galakticky-expres-999/prehled/
http://www.imdb.com/title/tt0080772/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Galaxy-Express-999","Uherské Hradiště, Sportovní hala"
Galaxy Quest,7/31/2017,8:30,7/31/2017,10:22,False,"Dean Parisot / USA 1999 / 102 min. / Blu-ray
https://www.csfd.cz/film/18049-galaxy-quest/prehled/
http://www.imdb.com/title/tt0177789/combined
https://program.lfs.cz/detail/?film=Galaxy-Quest","Uherské Hradiště, Kino Hvězda"
Galaxy Quest,8/3/2017,23:30,8/4/2017,1:22,False,"Dean Parisot / USA 1999 / 102 min. / Blu-ray
https://www.csfd.cz/film/18049-galaxy-quest/prehled/
http://www.imdb.com/title/tt0177789/combined
https://program.lfs.cz/detail/?film=Galaxy-Quest","Uherské Hradiště, Slovácké divadlo"
Galina Miklínová: Lichožrouti,8/5/2017,13:00,8/5/2017,14:00,False,"60 min.
https://program.lfs.cz/detail/?film=Galina-Mikl%c3%adnov%c3%a1--Licho%c5%berouti","Uherské Hradiště, Literární stan"
Hry jako nástupce filmové zábavy?,8/5/2017,11:00,8/5/2017,12:30,False,"90 min.
https://program.lfs.cz/detail/?film=Games-as-Successors-to-Movie-Entertainment%3f","Uherské Hradiště, Klub kultury 2"
Zahradnictví: Rodinný přítel,7/29/2017,17:30,7/29/2017,20:25,False,"Jan Hřebejk / Česká republika, Slovensko, Polsko 2017 / 130 min. / DCP
https://www.csfd.cz/film/441461-zahradnictvi-rodinny-pritel/prehled/
http://www.imdb.com/title/tt6806524/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Garden-Store--A-Family-Friend","Uherské Hradiště, Klub kultury 1"
Zahradnictví: Rodinný přítel,8/1/2017,9:00,8/1/2017,11:20,False,"Jan Hřebejk / Česká republika, Slovensko, Polsko 2017 / 130 min. / DCP
https://www.csfd.cz/film/441461-zahradnictvi-rodinny-pritel/prehled/
http://www.imdb.com/title/tt6806524/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Garden-Store--A-Family-Friend","Uherské Hradiště, Klub kultury 1"
Geisslers Hofcomoedianten: Láska ke třem pomerančům,8/2/2017,20:00,8/2/2017,21:00,False,"60 min.
https://program.lfs.cz/detail/?film=Geisslers-Hofcomoedianten--To-Love-Three-Oranges","Uherské Hradiště, Divadelní stan"
Ghost in the Shell,7/29/2017,9:00,7/29/2017,10:32,False,"Mamoru Ošii / Japonsko 1995 / 82 min. / 15 let / Blu-ray
https://www.csfd.cz/film/34300-kokaku-kidotai/prehled/
http://www.imdb.com/title/tt0113568/?ref_=nv_sr_2
https://program.lfs.cz/detail/?film=Ghost-in-the-Shell","Uherské Hradiště, Klub kultury 1"
Ghost in the Shell,7/31/2017,21:30,7/31/2017,23:02,False,"Mamoru Ošii / Japonsko 1995 / 82 min. / 15 let / Blu-ray
https://www.csfd.cz/film/34300-kokaku-kidotai/prehled/
http://www.imdb.com/title/tt0113568/?ref_=nv_sr_2
https://program.lfs.cz/detail/?film=Ghost-in-the-Shell","Uherské Hradiště, Sportovní hala"
Gitmo,7/28/2017,23:30,7/29/2017,1:03,False,"Erik Gandini, Tarik Saleh / 2005 / 83 min. / 15 let / HD file
https://www.csfd.cz/film/230170-gitmo/komentare/
http://www.imdb.com/title/tt0481348/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Gitmo--The-New-Rules-of-War","Uherské Hradiště, Reduta"
Gitmo,8/5/2017,11:30,8/5/2017,13:38,False,"Erik Gandini, Tarik Saleh / 2005 / 83 min. / 15 let / HD file
https://www.csfd.cz/film/230170-gitmo/komentare/
http://www.imdb.com/title/tt0481348/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Gitmo--The-New-Rules-of-War","Uherské Hradiště, Kino Mír"
Na konci světa,8/4/2017,17:30,8/4/2017,19:25,False,"Francis Lee / Velká Británie 2017 / 105 min. / 15 let / DCP
https://www.csfd.cz/film/478427-god-s-own-country/galerie/?type=1
http://www.imdb.com/title/tt5635086/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=God%e2%80%99s-Own-Country","Uherské Hradiště, Slovácké divadlo"
Goodbye party,8/5/2017,22:00,8/6/2017,2:00,False,"240 min.
https://program.lfs.cz/detail/?film=Goodbye-Party","Uherské Hradiště, Divadelní stan"
Babička,7/28/2017,17:00,7/28/2017,18:47,False,"František Čáp / Československo 1940 / 97 min. / DCP
https://www.csfd.cz/film/2067-babicka/prehled/
http://www.imdb.com/title/tt0032230/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=Grandmother","Uherské Hradiště, Kino Hvězda"
Zloději zelených koní,8/3/2017,18:00,8/3/2017,20:11,False,"Dan Wlodarczyk / Česká republika 2016 / 86 min. / DCP
https://www.csfd.cz/film/63457-zlodeji-zelenych-koni/
http://www.imdb.com/title/tt4971382/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Green-Horse-Rustlers","Uherské Hradiště, Klub kultury 1"
Workshop greenscreenu a filmových triků,7/30/2017,10:00,7/30/2017,13:00,False,"180 min.
https://program.lfs.cz/detail/?film=Greenscreen-and-Movie-Tricks-Workshop","Uherské Hradiště, Dětský stan"
…a pozdravuji vlaštovky,7/29/2017,21:00,7/29/2017,22:37,False,"Jaromil Jireš / Československo 1972 / 87 min. / 15 let / 35mm
https://www.csfd.cz/film/4817-a-pozdravuji-vlastovky/
http://www.imdb.com/title/tt0122844/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Greeting-to-the-Swallows","Uherské Hradiště, Reduta"
Hamilton,8/2/2017,18:00,8/2/2017,20:18,False,"Harald Zwart / Švédsko, Norsko 1998 / 128 min. / 15 let / 35mm
https://www.csfd.cz/film/16352-hamilton/prehled/
http://www.imdb.com/title/tt0119249/combined
https://program.lfs.cz/detail/?film=Hamilton","Uherské Hradiště, Sportovní hala"
Harakiri Czurakami,8/2/2017,15:30,8/2/2017,18:30,False,"180 min.
https://program.lfs.cz/detail/?film=Harakiri-Czurakami","Uherské Hradiště, Literární stan"
Volyň,8/5/2017,14:30,8/5/2017,17:44,False,"Wojciech Smarzowski / Polsko 2016 / 149 min. / 18 let / DCP
https://www.csfd.cz/film/434921-volyn/prehled/
http://www.imdb.com/title/tt6068960/combined
https://program.lfs.cz/detail/?film=Hatred","Uherské Hradiště, Slovácké divadlo"
Čarodějnictví v průběhu věků (Hudba: Tomáš Palucha),7/29/2017,14:30,7/29/2017,16:03,False,"Benjamin Christensen / Švédsko, Dánsko 1922 / 83 min. / 15 let / DCP
https://www.csfd.cz/film/157247-carodejnictvi-v-prubehu-veku/prehled/
http://www.imdb.com/title/tt0013257/combined
https://program.lfs.cz/detail/?film=H%c3%a4xan-(Music--Tom%c3%a1%c5%a1-Palucha)","Uherské Hradiště, Kino Hvězda"
Hithit,8/3/2017,11:00,8/3/2017,12:30,False,"90 min.
https://program.lfs.cz/detail/?film=Hithit","Uherské Hradiště, Respekt stan"
Krvavý román,8/2/2017,21:30,8/2/2017,23:09,False,"Jaroslav Brabec / Česká republika 1993 / 99 min. / 15 let / 35mm
https://www.csfd.cz/film/905-krvavy-roman/prehled/
http://www.imdb.com/title/tt0104643/combined
https://program.lfs.cz/detail/?film=Horror-Story","Uherské Hradiště, Letní kino Smetanovy sady"
Rukojmí,8/2/2017,17:00,8/2/2017,18:53,False,"Rezo Gigineišvili / Gruzie, Rusko, Polsko 2017 / 103 min. / 15 let / DCP
https://www.csfd.cz/film/487888-hostages/galerie/?type=1
http://www.imdb.com/title/tt5207262/?ref_=nv_sr_4
https://program.lfs.cz/detail/?film=Hostages","Uherské Hradiště, Slovácké divadlo"
Hudebníbanka.cz,8/4/2017,13:30,8/4/2017,15:00,False,"90 min.
https://program.lfs.cz/detail/?film=Hudebn%c3%adbankacz","Uherské Hradiště, Respekt stan"
Jsem vrah,7/31/2017,20:30,7/31/2017,23:02,False,"Maciej Pieprzyca / Polsko 2016 / 107 min. / 15 let / DCP
https://www.csfd.cz/film/467564-jsem-vrah/prehled/
http://www.imdb.com/title/tt6104058/combined
https://program.lfs.cz/detail/?film=I%27m-a-Killer","Uherské Hradiště, Kino Hvězda"
"Já, žena II",8/3/2017,17:00,8/3/2017,18:33,False,"Mac Ahlberg / Švédsko, Dánsko 1968 / 83 min. / 15 let / DVD
https://www.csfd.cz/film/96602-jeg-en-kvinda-ii/komentare/
http://www.imdb.com/title/tt0063147/combined
https://program.lfs.cz/detail/?film=I%2c-a-Woman-2","Uherské Hradiště, Kino Mír"
Bába z ledu,7/28/2017,22:00,7/28/2017,23:46,False,"Bohdan Sláma / Česká republika, Slovensko, Francie 2017 / 106 min. / DCP
https://www.csfd.cz/film/421934-baba-z-ledu/prehled/
http://www.imdb.com/title/tt5495726/combined
https://program.lfs.cz/detail/?film=Ice-Mother","Uherské Hradiště, innogy letní kino Masarykovo nám."
Bába z ledu,7/31/2017,17:30,7/31/2017,20:01,False,"Bohdan Sláma / Česká republika, Slovensko, Francie 2017 / 106 min. / DCP
https://www.csfd.cz/film/421934-baba-z-ledu/prehled/
http://www.imdb.com/title/tt5495726/combined
https://program.lfs.cz/detail/?film=Ice-Mother","Uherské Hradiště, Klub kultury 1"
Il Capitano,7/28/2017,21:00,7/28/2017,23:35,False,"Jan Troell / Švédsko, Finsko, Německo 1991 / 110 min. / 15 let / DCP
https://www.csfd.cz/film/178595-il-capitano-nuori-kapinallinen/
http://www.imdb.com/title/tt0101542/combined
https://program.lfs.cz/detail/?film=Il-Capitano","Uherské Hradiště, Klub kultury 1"
Il Capitano,8/3/2017,23:59,8/4/2017,1:59,False,"Jan Troell / Švédsko, Finsko, Německo 1991 / 110 min. / 15 let / DCP
https://www.csfd.cz/film/178595-il-capitano-nuori-kapinallinen/
http://www.imdb.com/title/tt0101542/combined
https://program.lfs.cz/detail/?film=Il-Capitano","Uherské Hradiště, Klub kultury 1"
India+  Himalayan Dalai Lama,8/2/2017,21:00,8/2/2017,23:00,False,"120 min.
https://program.lfs.cz/detail/?film=India%2b--Himalayan-Dalai-Lama","Uherské Hradiště, Klub Mír"
Ingeborg Holmová (Hudba: Clarinet Factory),8/2/2017,14:30,8/2/2017,16:16,False,"Victor Sjöström / Švédsko 1913 / 96 min. / DCP
https://www.csfd.cz/film/117011-ingeborg-holmova/komentare/
http://www.imdb.com/title/tt0003014/
https://program.lfs.cz/detail/?film=Ingeborg-Holm-(Music--Clarinet-Factory)","Uherské Hradiště, Kino Hvězda"
Innisfree,8/2/2017,21:00,8/2/2017,23:35,False,"José Luis Guerín / Španělsko, Francie, Irsko 1990 / 110 min. / Blu-ray
https://www.csfd.cz/film/115621-innisfree/prehled/
http://www.imdb.com/title/tt0099845/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Innisfree","Uherské Hradiště, Reduta"
Uvnitř,8/3/2017,23:59,8/4/2017,1:31,False,"Alexandre Bustillo, Julien Maury / Francie 2007 / 82 min. / 18 let / 35mm
https://www.csfd.cz/film/226540-uvnitr/prehled/
http://www.imdb.com/title/tt0856288/combined
https://program.lfs.cz/detail/?film=Inside","Uherské Hradiště, Sportovní hala"
Interaktivní koncert pro všechny chytré děti: Bombarďák,8/1/2017,14:00,8/1/2017,15:00,False,"60 min.
https://program.lfs.cz/detail/?film=Interactive-Concert-for-All-the-Smart-Kids--Bombar%c4%8f%c3%a1k","Uherské Hradiště, Dětský stan"
V Sylviině městě,8/3/2017,17:30,8/3/2017,19:37,False,"José Luis Guerín / Španělsko, Francie 2007 / 82 min. / 15 let / 35mm
https://www.csfd.cz/film/232089-v-sylviine-meste/prehled/
http://www.imdb.com/title/tt0809425/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=In-the-City-of-Sylvia","Uherské Hradiště, Reduta"
V mlze,8/4/2017,14:30,8/4/2017,17:23,False,"Sergej Loznica / Německo, Nizozemsko, Bělorusko, Rusko, Lotyšsko 2012 / 128 min. / 15 let / DCP
https://www.csfd.cz/film/71379-v-mlze/
http://www.imdb.com/title/tt2325741/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=In-the-Fog","Uherské Hradiště, Slovácké divadlo"
Na vlastní kůži,8/1/2017,23:59,8/2/2017,1:42,False,"Marina de Van / Francie 2002 / 93 min. / 18 let / DVD
https://www.csfd.cz/film/120015-dans-ma-peau/prehled/
http://www.imdb.com/title/tt0337961/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=In-the-Skin","Uherské Hradiště, Klub kultury 1"
Introvert evening,7/30/2017,22:00,7/31/2017,2:00,False,"240 min.
https://program.lfs.cz/detail/?film=Introvert-evening","Uherské Hradiště, Divadelní stan"
Zvrácený,7/31/2017,23:30,8/1/2017,1:17,False,"Gaspar Noé / Francie 2002 / 97 min. / 18 let / 35mm
https://www.csfd.cz/film/32309-zvraceny/prehled/
http://www.imdb.com/title/tt0290673/combined
https://program.lfs.cz/detail/?film=Irreversible","Uherské Hradiště, Kino Hvězda"
Rodinné štěstí,7/29/2017,23:30,7/30/2017,1:01,False,"Szabolcs Hajdu / Maďarsko 2016 / 81 min. / HD file
https://www.csfd.cz/film/439957-rodinne-stesti/
http://www.imdb.com/title/tt5537614/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=It%e2%80%99s-Not-The-Time-Of-My-Life","Uherské Hradiště, Reduta"
Rodinné štěstí,7/31/2017,15:30,7/31/2017,17:01,False,"Szabolcs Hajdu / Maďarsko 2016 / 81 min. / HD file
https://www.csfd.cz/film/439957-rodinne-stesti/
http://www.imdb.com/title/tt5537614/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=It%e2%80%99s-Not-The-Time-Of-My-Life","Uherské Hradiště, Reduta"
Iva Hejlíčková uvádí,8/6/2017,11:00,8/6/2017,11:10,False,"
https://program.lfs.cz/detail/?film=Iva-Hejl%c3%ad%c4%8dkov%c3%a1-presents","Uherské Hradiště, Kino Hvězda"
Ivanovo dětství,7/30/2017,15:00,7/30/2017,16:45,False,"Andrej Tarkovskij / SSSR 1962 / 95 min. / 15 let / HD file
https://www.csfd.cz/film/32346-ivanovo-detstvi/prehled/
http://www.imdb.com/title/tt0056111/combined
https://program.lfs.cz/detail/?film=Ivan%27s-childhood","Uherské Hradiště, Slovácké divadlo"
Ivo Kahánek: Klavírní recitál,7/31/2017,21:00,7/31/2017,23:00,False,"120 min.
https://program.lfs.cz/detail/?film=Ivo-Kah%c3%a1nek--Piano-Recital","Uherské Hradiště, Reduta"
Honem! Honem!,7/30/2017,15:00,7/30/2017,16:38,False,"Josef Fares / Švédsko 2000 / 88 min. / 15 let / 35mm
https://www.csfd.cz/film/70060-honem-honem/prehled/
http://www.imdb.com/title/tt0269389/combined
https://program.lfs.cz/detail/?film=Jalla!-Jalla!","Uherské Hradiště, Kino Mír"
