Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Virtuální realita: Horizonty humanity,27/07/2024,13:00,27/07/2024,15:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,27/07/2024,16:00,27/07/2024,18:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,28/07/2024,10:00,28/07/2024,12:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,28/07/2024,13:00,28/07/2024,15:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,28/07/2024,16:00,28/07/2024,18:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,29/07/2024,10:00,29/07/2024,12:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,29/07/2024,13:00,29/07/2024,15:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,29/07/2024,16:00,29/07/2024,18:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,30/07/2024,10:00,30/07/2024,12:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,30/07/2024,13:00,30/07/2024,15:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,30/07/2024,16:00,30/07/2024,18:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,31/07/2024,10:00,31/07/2024,12:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,31/07/2024,13:00,31/07/2024,15:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: Horizonty humanity,31/07/2024,16:00,31/07/2024,18:00,False,"120 min.
Průměrný věk člověka na Zemi se v dnešní době pohybuje mezi 69–74 lety. Kolik času zbývá lidstvu jako celku? Hypotézy předních vědeckých institucí se různí – od 7 miliónů po 1,3 miliardy let. Někteří tvrdí, že lidstvo dosáhlo poloviny svého času na Zemi.

Rezervace na jednotlivé filmy probíhají přímo na místě na aktuální a následující den. Každý divák si vybírá filmy, které chce vidět. Délka filmů se pohybuje od 10 do 80 minut a rezervace probíhá na každý film jednotlivě. V průběhu každého dne jsou dvě technické hodinové pauzy (od 12:00 a od 15:00), kdy se nepromítá. Filmy jsou dostupné pouze v anglickém jazyce bez českého překladu.
https://program.lfs.cz/detail/?film=Virtual-Reality--The-Horizons-of-Humanity","Uherské Hradiště, Reduta - Komorní sál"
Kouzelný svět Karla Zemana,27/07/2024,21:30,27/07/2024,21:45,False,"Zdeněk Rozkopal / ČSSR 1962 / 15 min. / HD file

https://www.csfd.cz/film/288047-kouzelny-svet-karla-zemana/recenze/
https://program.lfs.cz/detail/?film=The-Magic-World-of-Karel-Zeman","Uherské Hradiště, Letní kino Smetanovy sady"
Pracující třída jde do pekel,26/07/2024,22:00,27/07/2024,0:22,False,"Radnička klasa ide u pakao / Mladen Djordjević / Srbsko, Řecko, Bulharsko, Černá hora, Chorvatsko, Rumunsko 2023 / 127 min. / 15 let / DCP
Nekompromisní, imaginativní a progresivní filmový tvar srbského režiséra Mladena Djordjeviće vykresluje satanistický kult a neustále boří očekávání. Na povrch vystupuje odraz zdevastované srbské společnosti v provokativním fikčním světě s obrácenými hodnotami, který nejde po srsti a hledí do temnoty.
https://www.csfd.cz/hledat/?q=Working+Class+Goes+to+Hell
https://www.imdb.com/title/tt11678912/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Working-Class-Goes-to-Hell","Uherské Hradiště, Orlovna"
Pracující třída jde do pekel,30/07/2024,20:00,30/07/2024,22:22,False,"Radnička klasa ide u pakao / Mladen Djordjević / Srbsko, Řecko, Bulharsko, Černá hora, Chorvatsko, Rumunsko 2023 / 127 min. / 15 let / DCP
Nekompromisní, imaginativní a progresivní filmový tvar srbského režiséra Mladena Djordjeviće vykresluje satanistický kult a neustále boří očekávání. Na povrch vystupuje odraz zdevastované srbské společnosti v provokativním fikčním světě s obrácenými hodnotami, který nejde po srsti a hledí do temnoty.
https://www.csfd.cz/hledat/?q=Working+Class+Goes+to+Hell
https://www.imdb.com/title/tt11678912/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Working-Class-Goes-to-Hell","Uherské Hradiště, Sportovní hala"
IRMF uvádí: Na cestě: Francie - Sahara - Kazachstán,30/07/2024,21:00,30/07/2024,22:00,False,"Kazachstán, Francie / 60 min.
Dva neobyčejné cestovatelské zážitky odlišné dobou i lokalitou, ale spojené touhou po poznání neznámých světů. Pohled do kazašské stepi a pouště plné divokých koní dokumentující tisícikilometrovou cestu touto rozlehlou zemí nomádů. A pak je tu snímek, odehrávající se v rozpáleném písku africké Sahary, kde skrze deníkové zápisky mladé Francouzky prožíváme dobrodružnou cestu plnou emancipace a sebeobjevování. Oba snímky nezapomenutelným způsobem vystihují kouzlo i úskalí cestování do vzdálených a exotických koutů světa — ať už s cílem poznat neznámé, nebo nalézt sám sebe.
https://program.lfs.cz/detail/?film=IRMF-Presents---On-The-Road--France---Sahara---Kazakhstan","Uherské Hradiště, Respekt stan"
Samotáři,31/07/2024,22:00,31/07/2024,23:43,False,"David Ondříček / Česká republika, Slovinsko 2000 / 103 min. / DCP
Sedm mladých lidí se snaží najít cestu životem. Jejich osudy splývají a rozdělují se jako bubliny v lávové lampě. Kultovní tragikomedie Samotáři z přelomu tisíciletí, která se už dávno zabydlela v české popkultuře, je společným dílem scenáristy Petra Zelenky a režiséra Davida Ondříčka.
https://www.csfd.cz/film/7064-samotari/prehled/
https://www.imdb.com/title/tt0219288/?ref_=nm_knf_c_4
https://program.lfs.cz/detail/?film=Loners","Uherské Hradiště, Letní kino Masarykovo náměstí"
Workshop: Střihově hudební remix - vyzvi němý film k tanci!,29/07/2024,16:00,29/07/2024,18:00,False,"120 min.

https://program.lfs.cz/detail/?film=Workshop--Music-Video-Editing-%e2%80%93-Teaching-Silent-Film-to-Dance","Uherské Hradiště, HUB 123"
Pochodem vchod aneb Zastavit stát,28/07/2024,19:00,28/07/2024,21:20,False,"Jiří Suchý / Česká republika 2021 / 80 min. / HD file
Když musel Jiří Suchý pro (světovou) nemoc zavřít divadlo a hleděl vstříc nejisté budoucnosti, zahleděl se do minulosti. Částečně té národní, ale podané z ryze osobního vypravěčského úhlu člověka, který – ač skrznaskrz pacifista – obléká uniformy celý život, v kasárnách, na jevišti i před kamerou.
https://program.lfs.cz/detail/?film=Forward-March-or-Halt","Uherské Hradiště, Kino Hvězda"
Pochodem vchod aneb Zastavit stát,30/07/2024,12:30,30/07/2024,14:05,False,"Jiří Suchý / Česká republika 2021 / 80 min. / HD file
Když musel Jiří Suchý pro (světovou) nemoc zavřít divadlo a hleděl vstříc nejisté budoucnosti, zahleděl se do minulosti. Částečně té národní, ale podané z ryze osobního vypravěčského úhlu člověka, který – ač skrznaskrz pacifista – obléká uniformy celý život, v kasárnách, na jevišti i před kamerou.
https://program.lfs.cz/detail/?film=Forward-March-or-Halt","Uherské Hradiště, Kino Mír"
HOT TV: Skutečné zločiny… konstruovaná realita?,28/07/2024,16:00,28/07/2024,17:30,False,"90 min.
Jelikož se true crime věnuje skutečným událostem a skutečným lidem, máme dojem, že to, co je nám předkládáno, představuje objektivní realitu. Tato realita je ale nějakým způsobem vytvořená. Žánr true crime bývá, možná překvapivě, definován převyprávěním a subjektivní interpretací skutečných událostí. Jak se potkává očekávání diváků s možnostmi TV produkce a strukturou žánru? K hostům a hostkám panelu patří mediální teoretička Anna Rufer Bílá z Univerzity Palackého, dokumentaristka a kreativní producentka Erika Hníková (Sólomámy, Virtuální přítelkyně), producent Michal Prokeš (Studna), scenárista Miro Šifra (Rédl, Zrádci, Studna) a producentka Dagmar Sedláčková (Pohřešovaná, Kauza Kramný).
https://program.lfs.cz/detail/?film=HOT-TV--True-Crime%e2%80%a6-A-Fabricated-Reality%3f","Uherské Hradiště, LFŠ stan"
Jak poslední dva válečné roky proměnily naše polské a maďarské sousedy?,30/07/2024,18:00,30/07/2024,19:30,False,"90 min.
Debatu o podobě střední Evropy vede Tomáš Brolík z Respektu.
https://program.lfs.cz/detail/?film=How-Did-the-Last-Two-Years-of-War-Transformed-Our-Polish-and-Hungarian-Neighbours%3f","Uherské Hradiště, Respekt stan"
Barry McKenzie drží hladinu,31/07/2024,23:59,01/08/2024,1:47,False,"Barry McKenzie Holds His Own / Bruce Beresford / Austrálie 1974 / 93 min. / 15 let / DCP
Předchůdce Krokodýla Dundeeho a esence toho nejhoršího z největší trestanecké kolonie známé též jako Austrálie. Titulní Barry McKenzie se z rodného ostrova dostane až do Evropy a v každé zemi tropí skandály prostřednictvím zesměšňování stereotypů.
https://www.csfd.cz/film/42893-barry-mckenzie-holds-his-own/recenze/
https://www.imdb.com/title/tt0071196/reference
https://program.lfs.cz/detail/?film=Barry-McKenzie-Holds-His-Own","Uherské Hradiště, Sportovní hala"
AI a film: Krásný nový svět nebo apokalypsa?,29/07/2024,12:00,29/07/2024,13:30,False,"90 min.
Hollywoodští herci a scenáristé kvůli ní nedávno historicky stávkovali, festival v Torontu jí věnoval polovinu programu pro industry a Scarlett Johanssonová se na ni hodně zlobí – umělá inteligence je tématem číslo jedna filmového průmyslu. Co všechno ve filmu umí? Kde všude je nebo bude? Co nabízí a co naopak bere? Je důvod slavit větší efektivitu a nedozírné možnosti nebo se naopak bát nedozírných následků?
https://program.lfs.cz/detail/?film=AI-%26-Film--A-Brave-New-Or-The-Apocalypse%3f","Uherské Hradiště, Respekt stan"
Učená pře aneb Můj pohlavní život,27/07/2024,12:00,27/07/2024,15:58,False,"Comment je me suis disputé... (ma vie sexuelle) / Arnaud Desplechin / Francie 1996 / 178 min. / 15 let / DCP
Je mu 29 let. Je asistentem profesora filozofie na pařížské univerzitě, ale chce žít životem skutečného muže. Co na tom, že žije se svým bratrancem Bobem a má přítelkyni Esther. Chce změnu. A možná hledá tebe. Pojď strávit tři hodiny v přítomnosti Paula Dédala. Třeba tě v téhle tragikomické romanci přesvědčí, že je pro tebe tím pravým.
https://www.csfd.cz/film/116393-ucena-pre-aneb-muj-pohlavni-zivot/recenze/
https://www.imdb.com/title/tt0115928/reference
https://program.lfs.cz/detail/?film=My-Sex-Life-or-How-I-Got-Into-an-Argument","Uherské Hradiště, Slovácké divadlo"
"Známá, neznámá Chantal Akermanová",31/07/2024,17:30,31/07/2024,19:00,False,"90 min.
Chantal Akermanová bývá popisována jako autorka osobních filmů, v nichž okrajové estetice avantgardní kinematografie dodávala humanistický rozměr a prozkoumávala témata ženství, židovství nebo vykořenění. Její tvorbu vystihuje všímavost k přehlíženým činnostem a momentům čekání, mezičasům a meziprostorům, které běžně ve filmech nevídáme. Je to ale dostatečně výstižný popis? Přednáška se zamyslí nad tím, jak můžeme různorodou filmografii Akermanové uchopit celistvěji a vsadit do ní i jindy opomíjené romantické komedie či televizní dokumenty. A nahlédne režisérčinu tvorbu na pozadí dobových filmově-průmyslových podmínek a šířeji sdílených výrazových prostředků.
https://program.lfs.cz/detail/?film=Famous-Unknowns--Chantal-Akerman","Uherské Hradiště, Klub kultury - Malý sál"
Fridrik Thór Fridriksson uvádí: Barva granátového jablka,31/07/2024,16:30,31/07/2024,18:04,False,"Sayat Nova / Sergej Paradžanov / SSSR 1969 / 79 min. / Blu-ray
Jedno z mistrovských děl světové kinematografie. Místo tradičního biografického vyprávění o arménském básníkovi zvolil Paradžanov silně stylizovaný přístup s důrazem na vizuálně bohatou dramaturgii barev, kostýmů a rekvizit. Každý záběr ve filmu je pečlivě komponován a jeví se být samostatným uměleckým dílem.
https://www.csfd.cz/film/155412-barva-granatoveho-jablka/recenze/
https://www.imdb.com/title/tt0063555/?ref_=ttrel_ov
https://program.lfs.cz/detail/?film=Fridrik-Th%c3%b3r-Fridriksson-Presents--The-Color-of-Pomegranates","Uherské Hradiště, Orlovna"
Vynález zkázy,26/07/2024,23:30,27/07/2024,1:06,False,"Karel Zeman / Československo 1958 / 81 min. / HD file
Po fenomenálním úspěchu Cesty do pravěku se Karel Zeman naplno oddá svému dávnému snu – rozpohybovat nesmrtelné ilustrace doprovázející jeho milované verneovky. A tak se skutečně stalo – svět dávných klukovských snů o létajících strojích a tisících mil pod hladinou moře jeho rukou obživl jako nikdy dřív.
https://www.csfd.cz/film/10125-vynalez-zkazy/prehled/
https://www.imdb.com/title/tt0052374/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Deadly-Invention","Uherské Hradiště, Letní kino Smetanovy sady"
Vynález zkázy,29/07/2024,18:00,29/07/2024,19:36,False,"Karel Zeman / Československo 1958 / 81 min. / HD file
Po fenomenálním úspěchu Cesty do pravěku se Karel Zeman naplno oddá svému dávnému snu – rozpohybovat nesmrtelné ilustrace doprovázející jeho milované verneovky. A tak se skutečně stalo – svět dávných klukovských snů o létajících strojích a tisících mil pod hladinou moře jeho rukou obživl jako nikdy dřív.
https://www.csfd.cz/film/10125-vynalez-zkazy/prehled/
https://www.imdb.com/title/tt0052374/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Deadly-Invention","Uherské Hradiště, Kino Mír"
Účastníci zájezdu,01/08/2024,22:00,01/08/2024,23:53,False,"Jiří Vejdělek / Česká republika 2006 / 113 min. / DCP
V přepisu románu Michala Viewegha vyráží na pobytový zájezd k moři nesourodá skupina rekreantů různého věku, sociálního postavení i sexuální orientace. Na jadranských plážích a v hotelových pokojích se záhy začnou odhalovat povahy Čecháčků, kteří si do kufrů přibalili i všechny své problémy.
https://www.csfd.cz/film/220720-ucastnici-zajezdu/prehled/
https://www.imdb.com/title/tt0795488/?ref_=nm_knf_t_3
https://program.lfs.cz/detail/?film=Holiday-Makers","Uherské Hradiště, Letní kino Masarykovo náměstí"
"Já, ty, on, ona",28/07/2024,10:00,28/07/2024,11:42,False,"Je tu il elle / Chantal Akermanová / Belgie 1974 / 87 min. / DCP
Křehký snímek, postupující od dobrovolné izolace k milostnému splynutí, je klasikou lesbické kinematografie. Nezakládá si na identitárním ani estetickém purismu a něžně přes sebe vrství rovinu autorství, perfomance a queer ženství. Jako by Akermanová prostupovala každým osobním zájmenem a coulem svého nezařaditelného debutu.
https://www.csfd.cz/film/48832-ja-ty-on-ona/prehled/
https://www.imdb.com/title/tt0071690/reference
https://program.lfs.cz/detail/?film=I%2c-You%2c-He%2c-She","Uherské Hradiště, Orlovna"
Vězení dějin (diskuze),29/07/2024,14:00,29/07/2024,15:30,False,"90 min.
Věznice v Uherském Hradišti se brzy promění, v části bude zřízené muzeum. Proměnu památky už několik let zachycuje dokumentarista Jan Gogola ml., se kterým si o ní budeme povídat.
https://program.lfs.cz/detail/?film=The-Prison-of-History-(discussion)","Uherské Hradiště, Respekt stan"
Baron Prášil,27/07/2024,21:30,27/07/2024,23:05,False,"Karel Zeman / ČSSR 1961 / 80 min. / HD file
Svými předchozími filmy si Karel Zeman získal celosvětový věhlas, což výrazně posílilo jeho pozici v československém filmovém průmyslu. Rozpočet jeho nového projektu, volné adaptace příhod legendárního barona Prášila, se nakonec vyšplhal až na astronomických 6,6 miliónu korun.
https://www.csfd.cz/film/10099-baron-prasil/prehled/
https://www.imdb.com/title/tt0054665/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Baron-M%c5%b1nchhausen","Uherské Hradiště, Letní kino Smetanovy sady"
Vladislav Galgonek: Překážková dráha (Fotografie z let 1973-1989),29/07/2024,17:00,29/07/2024,17:30,False,"30 min.
Jeho fotografie papeže Jana Pavla II. ze Svatého Kopečku obletěla bez nadsázky celý svět, fotil ale také japonského císaře Akihita či mladého nadějného tenistu Ivana Lendla.
https://program.lfs.cz/detail/?film=Vladislav-Galgonek--A-Hurdle-Race-(Photos-from-1973%e2%80%931989)","Uherské Hradiště, Klub kultury – Galerie Vladimíra Hrocha"
CinEd: Srbenka,29/07/2024,16:00,29/07/2024,17:27,False,"Nebojša Slijepčević / Chorvatsko 2018 / 72 min. / HD file
Oceňovaný chorvatský divadelní režisér Oliver Frljić rád vyvolává rozruch. Jeho hry reagují na historické, geografické a politické události. Srbenka zachycuje proces vzniku jedné z jeho divadelních her, vykresluje trauma srbské menšiny, chorvatské nacionalistické nálady, kombinuje současný život se vzpomínkami na válku a její traumata.
https://www.csfd.cz/film/645928-srbenka/prehled/
https://www.imdb.com/title/tt7385124/reference
https://program.lfs.cz/detail/?film=CinEd--Srbenka","Uherské Hradiště, Reduta - Velký sál"
"Kdo, když ne... Zdeněk Liška",28/07/2024,14:00,28/07/2024,15:30,False,"90 min.
Diskusní panel s renomovanými hudebními a filmovými historiky, teoretiky a publicisty si klade za cíl nahlédnout osobnost a dílo Zdeňka Lišky ze současné perspektivy a nabídnout celistvou reflexi vývoje jeho tvorby a autorské osobnosti. Vzhledem k tomu, že Liškovo rozsahem monumentální dílo stále postrádá monografii, jež by se pokusila jeho tvůrčí odkaz jakkoliv postihnout, jde o další z jedinečných událostí, kterou letošní LFŠ svým divákům nabízí. Moderuje Aleš Říman.
https://program.lfs.cz/detail/?film=Who-If-Not%e2%80%a6-Zden%c4%9bk-Li%c5%a1ka","Uherské Hradiště, LFŠ stan"
25 km/h,26/07/2024,12:30,26/07/2024,14:41,False,"Markus Goller / Německo 2018 / 116 min. / HD file
Dva bratři na mopedu dohánějí rychlostí 25 km/h ztracené sny, lásky a radosti v neodolatelné letní buddy road movie. Německý divácký hit s Larsem Eidingerem v hlavní roli se loni zalíbil i publiku Filmovky a stal se třetím vítězem sekce LFŠ uvádí.
https://www.csfd.cz/film/655883-25-km-h/recenze/
https://www.imdb.com/title/tt7225386/reference
https://program.lfs.cz/detail/?film=25-km%2fh","Uherské Hradiště, Kino Mír"
25 km/h,28/07/2024,18:00,28/07/2024,20:11,False,"Markus Goller / Německo 2018 / 116 min. / HD file
Dva bratři na mopedu dohánějí rychlostí 25 km/h ztracené sny, lásky a radosti v neodolatelné letní buddy road movie. Německý divácký hit s Larsem Eidingerem v hlavní roli se loni zalíbil i publiku Filmovky a stal se třetím vítězem sekce LFŠ uvádí.
https://www.csfd.cz/film/655883-25-km-h/recenze/
https://www.imdb.com/title/tt7225386/reference
https://program.lfs.cz/detail/?film=25-km%2fh","Uherské Hradiště, Kino Mír"
