Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Chicago,7/29/2018,17:00,7/29/2018,19:03,False,"Rob Marshall / USA 2002 / 113 min. / DCP
https://www.csfd.cz/film/74054-chicago/prehled/
https://www.imdb.com/title/tt0299658/?ref_=nv_sr_4
https://program.lfs.cz/detail/?film=Chicago","Uherské Hradiště, Slovácké divadlo"
Chicago,8/1/2018,8:30,8/1/2018,10:33,False,"Rob Marshall / USA 2002 / 113 min. / DCP
https://www.csfd.cz/film/74054-chicago/prehled/
https://www.imdb.com/title/tt0299658/?ref_=nv_sr_4
https://program.lfs.cz/detail/?film=Chicago","Uherské Hradiště, Slovácké divadlo"
Cimbálová muzika Kremlor,8/2/2018,23:00,8/3/2018,2:00,False,"180 min.
https://program.lfs.cz/detail/?film=Cimb%c3%a1lov%c3%a1-muzika-Kremlor","Uherské Hradiště, Divadelní/literární stan"
Cimbálová muzika Pajtáš,8/4/2018,20:00,8/4/2018,23:00,False,"180 min.
https://program.lfs.cz/detail/?film=Cimb%c3%a1lov%c3%a1-muzika-Pajt%c3%a1%c5%a1","Uherské Hradiště, Divadelní/literární stan"
Cimbálová muzika Vinár,8/1/2018,20:00,8/1/2018,23:00,False,"180 min.
https://program.lfs.cz/detail/?film=Cimb%c3%a1lov%c3%a1-muzika-Vin%c3%a1r","Uherské Hradiště, Divadelní/literární stan"
CinEd a LFŠ uvádějí: Jak pracovat s Modrým tygrem ve školách a na školních projekcích,7/31/2018,14:15,7/31/2018,16:45,False,"150 min.
https://program.lfs.cz/detail/?film=CinEd-and-SFS-Present--How-to-Work-with-Blue-Tiger-at-Schools-and-on-School-Film-Screenings","Uherské Hradiště, Klub kultury 2"
CinEd uvádí: Modrý tygr,7/31/2018,11:30,7/31/2018,13:45,False,"Petr Oukropec / Česká republika, Slovensko, Německo 2012 / 90 min. / HD file
https://www.csfd.cz/film/261577-modry-tygr/prehled/
https://www.imdb.com/title/tt2251519/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=CinEd-presents--The-Blue-Tiger","Uherské Hradiště, Reduta 1"
Filmová studená válka,8/2/2018,13:30,8/2/2018,15:00,False,"90 min.
https://program.lfs.cz/detail/?film=Cinematic-Cold-War","Uherské Hradiště, Klub kultury 2"
Cirkus Rwanda,8/2/2018,15:00,8/2/2018,17:05,False,"Michal Varga / Česká republika, Slovensko 2018 / 80 min. / DCP
https://www.csfd.cz/film/628717-cirkus-rwanda/galerie/?type=1
https://www.imdb.com/title/tt8578326/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Circus-Rwanda","Uherské Hradiště, Klub kultury 1"
Cirk La Putyka: Biograf,8/3/2018,10:00,8/3/2018,11:00,False,"60 min.
https://program.lfs.cz/detail/?film=Cirk-La-Putyka--Biograph","Uherské Hradiště, Slovácké divadlo"
Cirk La Putyka: Slapstick Sonata,8/2/2018,19:00,8/2/2018,20:40,False,"100 min.
https://program.lfs.cz/detail/?film=Cirk-La-Putyka--Slapstick-Sonata","Uherské Hradiště, Slovácké divadlo"
Chléb náš vezdejší (Hudba: Epoque Quartet),8/4/2018,14:30,8/4/2018,16:08,False,"Friedrich Wilhelm Murnau / USA 1930 / 88 min. / Blu-ray
https://www.csfd.cz/film/6850-chleb-nas-vezdejsi/prehled/
https://www.imdb.com/title/tt0020768/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=City-Girl-(Music--Epoque-Quartet)","Uherské Hradiště, Kino Hvězda"
CK Monarchia: Polsko a ČR v dobách Rakouska-Uherska,7/30/2018,11:30,7/30/2018,13:00,False,"90 min.
https://program.lfs.cz/detail/?film=CK-Monarchia--Poland-and-the-Czech-Republic-in-the-Austro-Hungarian-Monarchy","Uherské Hradiště, Klub kultury 2"
Slavnostní zakončení,8/4/2018,20:00,8/4/2018,20:30,False,"30 min.
https://program.lfs.cz/detail/?film=Closing-Ceremony","Uherské Hradiště, Kino Hvězda"
Studená válka,7/28/2018,15:00,7/28/2018,16:34,False,"Paweł Pawlikowski / Polsko, Francie, Velká Británie 2018 / 84 min. / DCP
https://www.csfd.cz/film/603902-studena-valka/prehled/
https://www.imdb.com/title/tt6543652/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Cold-War","Uherské Hradiště, Klub kultury 1"
Studená válka,7/30/2018,8:30,7/30/2018,10:04,False,"Paweł Pawlikowski / Polsko, Francie, Velká Británie 2018 / 84 min. / DCP
https://www.csfd.cz/film/603902-studena-valka/prehled/
https://www.imdb.com/title/tt6543652/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Cold-War","Uherské Hradiště, Slovácké divadlo"
Podoby studené války v československé kinematografii,8/3/2018,15:30,8/3/2018,17:00,False,"90 min.
https://program.lfs.cz/detail/?film=Cold-War-in-Czechoslovak-Film","Uherské Hradiště, Klub kultury 2"
Kolekce oscarových krátkých filmů,7/29/2018,17:00,7/29/2018,18:46,False,"96 min. / DCP
https://program.lfs.cz/detail/?film=Collection-of-Oscar-short-films","Uherské Hradiště, Kino Hvězda"
Kolekce oscarových krátkých filmů,7/31/2018,23:59,8/1/2018,1:45,False,"96 min. / DCP
https://program.lfs.cz/detail/?film=Collection-of-Oscar-short-films","Uherské Hradiště, Slovácké divadlo"
Šepoty a výkřiky,7/28/2018,21:00,7/28/2018,22:41,False,"Ingmar Bergman / Švédsko 1972 / 91 min. / Blu-ray
https://www.imdb.com/title/tt0069467/
https://program.lfs.cz/detail/?film=Cries-and-Whispers","Uherské Hradiště, Klub kultury 1"
Šepoty a výkřiky,7/31/2018,11:30,7/31/2018,13:11,False,"Ingmar Bergman / Švédsko 1972 / 91 min. / Blu-ray
https://www.imdb.com/title/tt0069467/
https://program.lfs.cz/detail/?film=Cries-and-Whispers","Uherské Hradiště, Kino Mír"
CZ&SK Talents: Blok A,7/28/2018,14:00,7/28/2018,15:57,False,"Česká republika, Slovensko / 72 min. / 15 let
https://www.csfd.cz/film/541558-magic-moments/prehled/
https://www.imdb.com/title/tt7204218/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=CZ%26SK-Talents--Block-A","Uherské Hradiště, Kino Mír"
CZ&SK Talents: Blok B,7/28/2018,17:00,7/28/2018,19:00,False,"Česká republika, Slovensko / 75 min.
https://program.lfs.cz/detail/?film=CZ%26SK-Talents--Block-B","Uherské Hradiště, Kino Mír"
David Koller,7/28/2018,20:00,7/28/2018,22:00,False,"120 min.
https://program.lfs.cz/detail/?film=David-Koller","Uherské Hradiště, innogy letní kino Masarykovo nám."
Dálava (US),7/29/2018,21:00,7/29/2018,22:30,False,"90 min.
https://program.lfs.cz/detail/?film=D%c3%a1lava-(US)","Uherské Hradiště, Klub Mír"
Mrtvý bod,8/1/2018,21:30,8/1/2018,23:43,False,"Roland Klick / NSR 1970 / 88 min. / 15 let / DCP
https://www.csfd.cz/film/39433-deadlock-mrtvy-bod/prehled/
https://www.imdb.com/title/tt0065620/?ref_=nm_flmg_dr_7
https://program.lfs.cz/detail/?film=Deadlock","Uherské Hradiště, Sportovní hala"
S láskou k vlasti nejdál dojdeš,8/2/2018,17:30,8/2/2018,19:47,False,"Roland Klick / NSR 1976 / 92 min. / 15 let / HD file
https://www.csfd.cz/film/96408-lieb-vaterland-magst-ruhig-sein/komentare/
https://www.imdb.com/title/tt0073291/?ref_=nm_flmg_dr_5
https://program.lfs.cz/detail/?film=Dear-Fatherland-Be-at-Peace","Uherské Hradiště, Reduta 1"
"Drazí běloši (Ep. 1, Ep. 2, Ep. 3)",8/2/2018,21:30,8/2/2018,23:25,False,"Justin Simien / USA 2017 / 105 min. / 15 let / HD file
https://www.csfd.cz/film/484652-dear-white-people/komentare/
https://www.imdb.com/title/tt5707802/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dear-White-People-(Ep-1%2c-Ep-2%2c-Ep-3)","Uherské Hradiště, Sportovní hala"
Smrt si říká Engelchen,8/1/2018,23:30,8/2/2018,1:49,False,"Ján Kádár, Elmar Klos / Československo 1963 / 129 min. / DCP
https://www.csfd.cz/film/5002-smrt-si-rika-engelchen/prehled/
https://www.imdb.com/title/tt0057513/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Death-is-Called-Engelchen","Uherské Hradiště, Kino Hvězda"
Vrah zůstal po škole,8/2/2018,23:59,8/3/2018,1:43,False,"Joseph Kahn / USA 2011 / 94 min. / 15 let / Blu-ray
https://www.csfd.cz/film/282885-vrah-zustal-po-skole/prehled/
https://www.imdb.com/title/tt1701990/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Detention","Uherské Hradiště, Sportovní hala"
Možnosti dialogu,8/2/2018,21:30,8/2/2018,22:54,False,"Jan Švankmajer / Československo 1983 / 12 min. / Blu-ray
https://www.csfd.cz/film/8788-moznosti-dialogu/prehled/
https://www.imdb.com/title/tt0084362/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Dimensions-of-Dialogue","Uherské Hradiště, Letní kino Smetanovy sady"
Hříšný tanec,7/30/2018,21:30,7/30/2018,23:20,False,"Emile Ardolino / USA 1987 / 100 min. / Blu-ray
https://www.csfd.cz/film/16366-hrisny-tanec/prehled/
https://www.imdb.com/title/tt0092890/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dirty-Dancing","Uherské Hradiště, Sportovní hala"
Hříšný tanec,8/3/2018,9:00,8/3/2018,10:50,False,"Emile Ardolino / USA 1987 / 100 min. / Blu-ray
https://www.csfd.cz/film/16366-hrisny-tanec/prehled/
https://www.imdb.com/title/tt0092890/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dirty-Dancing","Uherské Hradiště, Reduta 1"
Božská Ema,7/28/2018,20:30,7/28/2018,23:02,False,"Jiří Krejčík / Československo 1979 / 107 min. / 35mm
https://www.csfd.cz/film/5316-bozska-ema/prehled/
https://www.imdb.com/title/tt0085445/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Divine-Ema","Uherské Hradiště, Reduta 1"
DJ Barbora (Tetris),8/4/2018,23:00,8/5/2018,0:00,False,"60 min.
https://program.lfs.cz/detail/?film=DJ-Barbora-(Tetris)","Uherské Hradiště, Klub Mír"
DJ Jeffology,7/31/2018,22:30,8/1/2018,0:30,False,"120 min.
https://program.lfs.cz/detail/?film=DJ-Jeffology","Uherské Hradiště, Klub Mír"
DJ Maceo (Grundfunk / Radio Wave),7/28/2018,22:00,7/29/2018,0:00,False,"120 min.
https://program.lfs.cz/detail/?film=DJ-Maceo-(Grundfunk-%2f-Radio-Wave)","Uherské Hradiště, Klub Mír"
DJ Tomino & Myslivec,8/2/2018,22:00,8/3/2018,0:00,False,"120 min.
https://program.lfs.cz/detail/?film=DJ-Tomino-%26-Myslivec","Uherské Hradiště, Klub Mír"
DJ Tropicalista y Gadjo.cz (Radio 1),7/30/2018,22:30,7/31/2018,0:30,False,"120 min.
https://program.lfs.cz/detail/?film=DJ-Tropicalista-y-Gadjocz-(Radio-1)","Uherské Hradiště, Klub Mír"
DJ Yukimura + Abu,7/27/2018,22:30,7/28/2018,0:30,False,"120 min.
https://program.lfs.cz/detail/?film=DJ-Yukimura-%2b-Abu","Uherské Hradiště, Klub Mír"
Špičák,7/29/2018,23:30,7/30/2018,1:16,False,"Yorgos Lanthimos / Řecko 2009 / 96 min. / 18 let / 35mm
https://www.csfd.cz/film/266018-spicak/prehled/
https://www.imdb.com/title/tt1379182/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dogtooth","Uherské Hradiště, Kino Hvězda"
Špičák,8/2/2018,9:00,8/2/2018,10:46,False,"Yorgos Lanthimos / Řecko 2009 / 96 min. / 18 let / 35mm
https://www.csfd.cz/film/266018-spicak/prehled/
https://www.imdb.com/title/tt1379182/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dogtooth","Uherské Hradiště, Reduta 1"
Dogville,8/2/2018,11:00,8/2/2018,14:49,False,"Lars von Trier / Dánsko, Švédsko, Norsko, Finsko, Francie 2003 / 178 min. / 15 let / HD file
https://www.csfd.cz/film/9390-dogville/prehled/
https://www.imdb.com/title/tt0276919/?ref_=nm_flmg_wr_18
https://program.lfs.cz/detail/?film=Dogville","Uherské Hradiště, Klub kultury 1"
Dogville test,8/2/2018,11:00,8/2/2018,14:04,False,"Lars von Trier / Dánsko 2003 / 6 min. / 15 let / HD file
https://program.lfs.cz/detail/?film=Dogville-test","Uherské Hradiště, Klub kultury 1"
Domestik,7/28/2018,17:30,7/28/2018,20:11,False,"Adam Sedlák / Česká republika, Slovensko 2018 / 116 min. / DCP
https://www.csfd.cz/film/559655-domestik/prehled/
https://www.imdb.com/title/tt8473642/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Domestique","Uherské Hradiště, Klub kultury 1"
Donbas,7/29/2018,21:00,7/29/2018,23:00,False,"Sergej Loznica / Ukrajina, Německo, Francie, Nizozemsko, Rumunsko 2018 / 110 min. / 15 let / DCP
https://www.csfd.cz/film/617512-donbass/galerie/?type=1
https://www.imdb.com/title/tt8282042/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Donbass","Uherské Hradiště, Klub kultury 1"
Donbas,8/3/2018,9:30,8/3/2018,11:30,False,"Sergej Loznica / Ukrajina, Německo, Francie, Nizozemsko, Rumunsko 2018 / 110 min. / 15 let / DCP
https://www.csfd.cz/film/617512-donbass/galerie/?type=1
https://www.imdb.com/title/tt8282042/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Donbass","Uherské Hradiště, Sportovní hala"
Dukla 61,7/30/2018,18:00,7/30/2018,19:30,False,"90 min.
https://program.lfs.cz/detail/?film=Dukla-61","Uherské Hradiště, Stan ČT"
"„Až příliš lidská záležitost“: mužské, ženské, queer?",7/30/2018,13:30,7/30/2018,15:00,False,"90 min.
https://program.lfs.cz/detail/?film=%e2%80%9cFar-too-much-human-matter%e2%80%9d--male%2c-female%2c-queer%3f%c2%a8","Uherské Hradiště, Klub kultury 2"
"„Pane, vy jste vdova!“",8/1/2018,11:30,8/1/2018,13:52,False,"Václav Vorlíček / Československo 1970 / 97 min. / DCP
https://www.csfd.cz/film/9423-pane-vy-jste-vdova/prehled/
https://www.imdb.com/title/tt0065331/plotsummary?ref_=tt_ov_pl
https://program.lfs.cz/detail/?film=%e2%80%9eYou-Are-a-Widow%2c-Sir!%e2%80%9c","Uherské Hradiště, Klub kultury 1"
Extase,7/27/2018,21:30,7/27/2018,23:08,False,"Gustav Machatý / Československo 1932 / 83 min. / 16mm
https://www.csfd.cz/film/6308-extase/prehled/
https://www.imdb.com/title/tt0022867/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Ecstasy","Uherské Hradiště, Letní kino Smetanovy sady"
Vstupem Vnik,7/30/2018,13:00,7/30/2018,13:30,False,"30 min.
https://program.lfs.cz/detail/?film=Enter-Inside","Uherské Hradiště, Věznice Uherské Hradiště"
Epoque Quartet,8/3/2018,21:00,8/3/2018,22:00,False,"60 min.
https://program.lfs.cz/detail/?film=Epoque-Quartet","Uherské Hradiště, Reduta 1"
Vystavení,8/1/2018,14:00,8/1/2018,15:31,False,"Jesper Jargil / Dánsko 2000 / 81 min. / DVD
https://www.csfd.cz/film/76905-udstillede-de/komentare/
https://www.imdb.com/title/tt0242084/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Exhibited","Uherské Hradiště, Kino Mír"
Malování na obličej,7/30/2018,15:45,7/30/2018,17:45,False,"120 min.
https://program.lfs.cz/detail/?film=Face-Painting","Uherské Hradiště, Dětský/herní stan"
Filmová pohádka – Korunní princ,7/28/2018,17:00,7/28/2018,18:32,False,"Karel Janák / Česká republika 2015 / 92 min.
https://program.lfs.cz/detail/?film=Fairy-Tale-Movie-%e2%80%93-Crown-Prince","Uherské Hradiště, Dětský/herní stan"
Filmová pohádka – Svatojánský věneček,8/1/2018,17:00,8/1/2018,18:37,False,"Jiří Strach / Česká republika 2015 / 97 min.
https://www.csfd.cz/film/57738-svatojansky-venecek/prehled/
https://program.lfs.cz/detail/?film=Fairy-Tale-Movie-%e2%80%93-Midsummer-Wreath","Uherské Hradiště, Dětský/herní stan"
Filmová pohádka – Princezna a písař,7/30/2018,17:30,7/30/2018,18:51,False,"Karel Janák / Česká republika 2014 / 81 min.
https://program.lfs.cz/detail/?film=Fairy-Tale-Movie-%e2%80%93-Princess-and-the-Scribe","Uherské Hradiště, Dětský/herní stan"
Filmová pohádka – Nejlepší přítel,8/3/2018,17:00,8/3/2018,18:37,False,"Karel Janák / Česká republika 2017 / 97 min.
https://www.csfd.cz/film/503189-nejlepsi-pritel/prehled/
https://program.lfs.cz/detail/?film=Fairy-Tale-Movie-%e2%80%93-The-Best-Friend","Uherské Hradiště, Dětský/herní stan"
Fanny a Alexandr,8/4/2018,17:00,8/4/2018,20:18,False,"Ingmar Bergman / Švédsko, NSR, Francie 1982 / 188 min. / DCP
https://program.lfs.cz/detail/?film=Fanny-and-Alexander","Uherské Hradiště, Slovácké divadlo"
Stopy hrůzy,7/27/2018,23:59,7/28/2018,1:14,False,"Václav Švankmajer (Světlonoš), Robert Hloz (Lháři), Pavel Soukup (Lesapán) / Česká republika / 75 min. / DCP
https://program.lfs.cz/detail/?film=Fantastic-Tales-of-Terror","Uherské Hradiště, innogy letní kino Masarykovo nám."
Faust (Hudba: Metronome Blues),8/3/2018,14:30,8/3/2018,16:27,False,"Friedrich Wilhelm Murnau / Německo 1926 / 107 min. / 35mm
https://www.csfd.cz/film/6851-faust/videa/
https://www.imdb.com/title/tt0016847/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=Faust-(Music--Metronome-Blues)","Uherské Hradiště, Kino Hvězda"
Výroba filmových plakátů,8/4/2018,9:00,8/4/2018,10:00,False,"60 min.
https://program.lfs.cz/detail/?film=Film-Posters","Uherské Hradiště, Dětský/herní stan"
Filmy Jana Kříženeckého,8/2/2018,14:00,8/2/2018,15:10,False,"Jan Kříženecký / Rakousko-Uhersko 1898 / 60 min. / Blu-ray
https://program.lfs.cz/detail/?film=Films-by-Jan-K%c5%99%c3%ad%c5%beeneck%c3%bd","Uherské Hradiště, Kino Mír"
Filmy Jana Kříženeckého,8/4/2018,17:00,8/4/2018,18:10,False,"Jan Kříženecký / Rakousko-Uhersko 1898 / 60 min. / Blu-ray
https://program.lfs.cz/detail/?film=Films-by-Jan-K%c5%99%c3%ad%c5%beeneck%c3%bd","Uherské Hradiště, Kino Hvězda"
Na film do muzea: filmová výchova s interaktivními exponáty,8/2/2018,10:00,8/2/2018,12:00,False,"120 min.
https://program.lfs.cz/detail/?film=Film-Screenings-in-Museums--Film-Education-with-Interactive-Exhibits","Uherské Hradiště, Klub kultury 2"
Filmové dílny jinak!,8/1/2018,10:00,8/1/2018,12:00,False,"120 min.
https://program.lfs.cz/detail/?film=Film-Workshops-Differently!","Uherské Hradiště, Klub kultury 2"
Free Cinema uvádí: Dílna kreslené animace,7/29/2018,15:30,7/29/2018,17:30,False,"120 min.
https://program.lfs.cz/detail/?film=Free-Cinema-Presents--Animated-Movies-Workshop","Uherské Hradiště, Dětský/herní stan"
Free Cinema uvádí: Flipbook dílna,8/2/2018,15:30,8/2/2018,17:00,False,"90 min.
https://program.lfs.cz/detail/?film=Free-Cinema-Presents--Flipbook-Workshop","Uherské Hradiště, Dětský/herní stan"
Free Cinema uvádí: workshop Natáčecí den + krátké filmy Free Cinema Films,7/28/2018,10:00,7/28/2018,13:00,False,"180 min.
https://program.lfs.cz/detail/?film=Free-Cinema-Presents--Screening-Day-Workshop-%2b-Free-Cinema-Short-Films","Uherské Hradiště, Dětský/herní stan"
Free Cinema uvádí: workshop Natáčecí den + krátké filmy Free Cinema Films,7/29/2018,10:00,7/29/2018,13:00,False,"180 min.
https://program.lfs.cz/detail/?film=Free-Cinema-Presents--Screening-Day-Workshop-%2b-Free-Cinema-Short-Films","Uherské Hradiště, Dětský/herní stan"
Free Cinema uvádí: workshop Natáčecí den + krátké filmy Free Cinema Films,7/30/2018,10:00,7/30/2018,13:00,False,"180 min.
https://program.lfs.cz/detail/?film=Free-Cinema-Presents--Screening-Day-Workshop-%2b-Free-Cinema-Short-Films","Uherské Hradiště, Dětský/herní stan"
Free Cinema uvádí: workshop Natáčecí den + krátké filmy Free Cinema Films,7/31/2018,10:00,7/31/2018,13:00,False,"180 min.
https://program.lfs.cz/detail/?film=Free-Cinema-Presents--Screening-Day-Workshop-%2b-Free-Cinema-Short-Films","Uherské Hradiště, Dětský/herní stan"
Nová krev českého filmu,7/30/2018,13:30,7/30/2018,15:00,False,"90 min.
https://program.lfs.cz/detail/?film=Fresh-Blood-to-Czech-Film","Uherské Hradiště, Respekt stan"
Čerstvě sklizeno!,8/1/2018,15:30,8/1/2018,17:10,False,"100 min.
https://program.lfs.cz/detail/?film=Freshly-Harvested!","Uherské Hradiště, Stan ČT"
Friedrich Wilhelm Murnau: Soukromé fotografie,7/27/2018,17:00,7/27/2018,17:30,False,"30 min.
https://program.lfs.cz/detail/?film=Friedrich-Wilhelm-Murnau--Private-Photographs","Uherské Hradiště, Galerie Slováckého muzea"
Ze života loutek,7/31/2018,14:30,7/31/2018,16:24,False,"Ingmar Bergman / NSR 1980 / 104 min. / Blu-ray
https://www.imdb.com/title/tt0080397/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=From-the-Life-of-the-Marionettes","Uherské Hradiště, Slovácké divadlo"
Ze života loutek,8/2/2018,17:00,8/2/2018,18:54,False,"Ingmar Bergman / NSR 1980 / 104 min. / Blu-ray
https://www.imdb.com/title/tt0080397/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=From-the-Life-of-the-Marionettes","Uherské Hradiště, Kino Mír"
Plody mraků,7/30/2018,15:00,7/30/2018,16:14,False,"Kateřina Karhánková / Česká republika 2017 / 10 min. / HD file
https://www.csfd.cz/film/509306-plody-mraku/komentare/
https://program.lfs.cz/detail/?film=Fruits-of-Clouds","Uherské Hradiště, Sportovní hala"
Fuck Up Night - Au_Dio_Vize,8/1/2018,19:00,8/1/2018,21:00,False,"120 min.
https://program.lfs.cz/detail/?film=Fuck-Up-Night---Au_Dio_Vize","Uherské Hradiště, Stan ČT"
Fuga,7/29/2018,20:00,7/29/2018,20:55,False,"Jaromil Jireš / Československo 1966 / 23 min.
https://program.lfs.cz/detail/?film=Fuga","Uherské Hradiště, Stan ČT"
Smuteční slavnost,8/2/2018,11:00,8/2/2018,12:20,False,"Zdenek Sirový / Československo 1969 / 70 min. / 35mm
https://www.csfd.cz/film/8468-smutecni-slavnost/prehled/
https://www.imdb.com/title/tt0065004/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Funeral-Ceremonies","Uherské Hradiště, Kino Hvězda"
Galina Kopaněva: Spatřit a napsat,7/28/2018,17:30,7/28/2018,18:00,False,"30 min.
https://program.lfs.cz/detail/?film=Galina-Kopaneva--Noting-Down-the-Noticed","Uherské Hradiště, Divadelní/literární stan"
Zahradnictví: Dezertér,7/30/2018,23:00,7/31/2018,0:55,False,"Jan Hřebejk / Česká republika, Slovensko, Polsko 2017 / 115 min. / DCP
https://www.csfd.cz/film/443697-zahradnictvi-dezerter/prehled/
https://www.imdb.com/title/tt6807074/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Garden-Store--Deserter","Uherské Hradiště, innogy letní kino Masarykovo nám."
Zahradnictví: Nápadník,7/31/2018,22:00,7/31/2018,23:53,False,"Jan Hřebejk / Česká republika, Slovensko, Polsko 2017 / 113 min. / DCP
https://www.csfd.cz/film/443698-zahradnictvi-napadnik/prehled/
https://www.imdb.com/title/tt6807202/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Garden-Store--Suitor","Uherské Hradiště, innogy letní kino Masarykovo nám."
Genesis,7/28/2018,21:30,7/28/2018,23:40,False,"Árpád Bogdán / Maďarsko 2018 / 120 min. / 15 let / DCP
https://www.csfd.cz/film/592515-genezis/zajimavosti/?type=film
https://www.imdb.com/title/tt4026044/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Genesis","Uherské Hradiště, Sportovní hala"
Americká léta Jiřího Voskovce,7/31/2018,17:30,7/31/2018,19:00,False,"90 min.
https://program.lfs.cz/detail/?film=George-Voskovec-in-America","Uherské Hradiště, Klub kultury 2"
Bohu žel,7/30/2018,11:30,7/30/2018,13:39,False,"Saša Dlouhý / Česká republika 2018 / 84 min. / HD file
https://www.csfd.cz/film/596763-bohu-zel/prehled/
https://www.imdb.com/title/tt8205018/?ref_=nv_sr_2
https://program.lfs.cz/detail/?film=God-Forsaken","Uherské Hradiště, Kino Mír"
Zlatokopové z roku 1933,7/28/2018,14:30,7/28/2018,16:16,False,"Mervyn LeRoy / USA 1933 / 96 min. / DVD
https://www.csfd.cz/film/26298-gold-diggers-of-1933/prehled/
https://www.imdb.com/title/tt0024069/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Gold-Diggers-of-1933","Uherské Hradiště, Slovácké divadlo"
Zlatokopové z roku 1933,8/3/2018,17:00,8/3/2018,18:46,False,"Mervyn LeRoy / USA 1933 / 96 min. / DVD
https://www.csfd.cz/film/26298-gold-diggers-of-1933/prehled/
https://www.imdb.com/title/tt0024069/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Gold-Diggers-of-1933","Uherské Hradiště, Kino Mír"
Projekt Babička,8/2/2018,22:00,8/2/2018,23:33,False,"Bálint Révész / Maďarsko, Velká Británie 2017 / 93 min. / DCP
https://www.csfd.cz/film/598744-projekt-babicka/prehled/
https://www.imdb.com/title/tt5687816/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Granny-Project","Uherské Hradiště, innogy letní kino Masarykovo nám."
Vlasy,8/1/2018,21:00,8/1/2018,23:11,False,"Miloš Forman / USA 1979 / 121 min. / DCP
https://www.csfd.cz/film/2974-vlasy/prehled/
https://www.imdb.com/title/tt0079261/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Hair","Uherské Hradiště, Klub kultury 1"
Hairspray,7/28/2018,18:00,7/28/2018,20:06,False,"Adam Shankman / USA, Velká Británie 2007 / 116 min. / DCP
https://www.csfd.cz/film/225558-hairspray/prehled/
https://www.imdb.com/title/tt0427327/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Hairspray","Uherské Hradiště, Sportovní hala"
Hairspray,7/31/2018,9:30,7/31/2018,11:36,False,"Adam Shankman / USA, Velká Británie 2007 / 116 min. / DCP
https://www.csfd.cz/film/225558-hairspray/prehled/
https://www.imdb.com/title/tt0427327/?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Hairspray","Uherské Hradiště, Sportovní hala"
Happy-Go-Lucky,8/2/2018,20:30,8/2/2018,23:08,False,"Mike Leigh / Velká Británie 2008 / 113 min. / 35mm
https://www.csfd.cz/film/238613-happy-go-lucky/prehled/
https://www.imdb.com/title/tt1045670/?ref_=nm_flmg_dr_5
https://program.lfs.cz/detail/?film=Happy-Go-Lucky","Uherské Hradiště, Reduta 1"
Harakiri Czurakami,8/4/2018,18:30,8/4/2018,20:00,False,"90 min.
https://program.lfs.cz/detail/?film=Harakiri-Czurakami","Uherské Hradiště, Divadelní/literární stan"
Hardcore,7/27/2018,23:30,7/28/2018,1:15,False,"Dennis Iliadis / Řecko 2004 / 95 min. / 18 let / DVD
https://www.csfd.cz/film/209135-hardcore/prehled/
https://www.imdb.com/title/tt0396630/?ref_=nv_sr_4
https://program.lfs.cz/detail/?film=Hardcore","Uherské Hradiště, Slovácké divadlo"
Hardcore,7/30/2018,17:00,7/30/2018,18:45,False,"Dennis Iliadis / Řecko 2004 / 95 min. / 18 let / DVD
https://www.csfd.cz/film/209135-hardcore/prehled/
https://www.imdb.com/title/tt0396630/?ref_=nv_sr_4
https://program.lfs.cz/detail/?film=Hardcore","Uherské Hradiště, Kino Mír"
